UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
BENNY THE BUTCHER,@BennyBsf,2021-05-01T23:51:24.000Z,"BENNY THE BUTCHER
@BennyBsf
·
2021年5月2日","#Dogecoin & #Ethereum for me
278
1,930
8,034",,278,"1,930","8,034",[],https://twitter.com/BennyBsf/status/1388642241472724993
𝙎𝙉𝙎,@SergeysSon,2021-05-01T21:10:32.000Z,"𝙎𝙉𝙎
@SergeysSon
·
2021年5月2日","Lex Fridman also did a podcast with Vitalik.

The price of #Ethereum at the time was $110. (March 16th 2020)

The price of Ethereum is currently $2950 - a 27x increase.

If $LINK did similar numbers we'd be looking at a $1100 token just over a year from now.

Send eit
11
34
250",🔺,11,34,250,"['https://pbs.twimg.com/media/E0VN7qyXoAUi5sk?format=jpg&name=small', 'https://pbs.twimg.com/media/E0VN76XXIAM411R?format=jpg&name=small']",https://twitter.com/SergeysSon/status/1388601756184158214
Oliver Muldoon,@OliverMuldoon,2021-05-01T23:29:56.000Z,"Oliver Muldoon
@OliverMuldoon
·
2021年5月2日","Two different ways to make great things. 

#Ethereum #Symbol
3
17
37",,3,17,37,['https://pbs.twimg.com/media/E0VtI-FWEAY-ZLy?format=jpg&name=small'],https://twitter.com/OliverMuldoon/status/1388636838148063238
DeFi Yield Protocol,@dypfinance,2021-05-01T19:33:42.000Z,"DeFi Yield Protocol
@dypfinance
·
2021年5月2日"," Syncing for $DYP Tools is almost done! Launch will take place next week! 
 What to expect?
 Unique Community Trust Voting
 DYP Locker
 100% #Decentralized without featuring sponsored projects
 Trust Score based on multiple criteria
and much more!

#DeFi #Ethereum
4
151
192",🔥 🧐 ✅ ✅ ✅ ✅ 🚀,4,151,192,['https://pbs.twimg.com/media/E0U3iFGWUAMv_mR?format=jpg&name=small'],https://twitter.com/dypfinance/status/1388577388691345409
creARTefe,@creartefe,2021-05-01T22:36:08.000Z,"creARTefe
@creartefe
·
2021年5月2日","~The New World Disorder~

https://rarible.com/token/0x60f80121c31a0d46b5279700f9df786054aa5ee5:922709:0xf58db3b11c400969bb28e28eb4c8f1fcc3cb5af9?tab=details…

#nftcollector #NFTCommunity #NFTdrop #cryptoart #NFTartists #nftart #Ethereum #chilizcoin #Bitcoin ￼#Tesla #digitalpainting #NFT #nonfungibletoken
6
32
106",,6,32,106,[],https://twitter.com/creartefe/status/1388623300541157381
Crystalmon,@CrystalmonNFT,2021-05-01T21:58:38.000Z,"Crystalmon
@CrystalmonNFT
·
2021年5月2日","Charizard has been released to the wild! 1/1!
https://mintable.app/u/inboundtitan72…
#pokemon #crystalmon #nft #nftart #nftartist #cryptoart #cryptoartist #crypto #opensea #mintable #rarible #cryptocurrency #ethereum #DigitalAssets #makersplace #blockchainart #NFTcollectibles
GIF
1
3
10",,1,3,10,['https://pbs.twimg.com/tweet_video_thumb/E0VYfiOWUAIHv50.jpg'],https://twitter.com/CrystalmonNFT/status/1388613860219887626
"VenomDAO $WAGMI (, )",@VenomDAO,2021-05-01T23:39:03.000Z,"VenomDAO $WAGMI (, )
@VenomDAO
·
2021年5月2日","Next pool to launch on http://viper.exchange will be $MATIC / $ONE.

Matic is now known as Polygon (
@0xPolygon
) but the ticker is still $MATIC.

-  Launch: Sunday 7PM UTC
-  Allocation: 2%

Bridge $MATIC from #Ethereum to #HarmonyONE using https://bridge.harmony.one
9
101
328",🤝 🤝 ⏰ 💰,9,101,328,['https://pbs.twimg.com/media/E0Vv7anX0AAwo0X?format=jpg&name=small'],https://twitter.com/VenomDAO/status/1388639130368856072
Eddie Ganglandgangland.eth,@eddiegangland,2021-05-01T22:55:16.000Z,"Eddie Ganglandgangland.eth
@eddiegangland
·
2021年5月2日","“Dream Big.”

NEW NFT SKULL DROP!

https://opensea.io/collection/gangland-skulls…

#nft #nftart #nfts #nftartist #nftcollector #nftcommunity #superrare #mintable #rarible #niftygateway #opensea #eth #ethereum #bitcoin #doge #decentraland #sandbox #cryptoart #crypto
1
3
21",💀 🚨 🚨,1,3,21,['https://pbs.twimg.com/media/E0Vl6HdXoAInbYH?format=jpg&name=small'],https://twitter.com/eddiegangland/status/1388628112871677953
Syed Samad Rizvi,@SamadRizviArt,2021-05-01T22:04:00.000Z,"Syed Samad Rizvi
@SamadRizviArt
·
2021年5月2日","Just listed my first NFT for sale on @withFND! 

Check it out here: https://foundation.app/SamadRizvi/the-final-laugh-32554… 

#nftcollector #NFTARTFinance #nftcollectors #NFTdrop  #NFTartwork #cryptoart #Ethereum #nftart
5
9
28",🌐,5,9,28,['https://pbs.twimg.com/ext_tw_video_thumb/1388613523324948480/pu/img/c2HJCKnw56v8bdgQ.jpg'],https://twitter.com/SamadRizviArt/status/1388615213751095299
Eddie Ganglandgangland.eth,@eddiegangland,2021-05-01T23:46:22.000Z,"Eddie Ganglandgangland.eth
@eddiegangland
·
2021年5月2日"," WOLVERINE AVAILABLE  

https://opensea.io/collection/gangland-skulls…

#nft #nftart #nfts #nftartist #nftcollector #nftcommunity #superrare #mintable #rarible #niftygateway #opensea #eth #ethereum #bitcoin #doge #decentraland #sandbox #cryptoart #crypto
1
14",💀 👁 👁,,1,14,['https://pbs.twimg.com/ext_tw_video_thumb/1388640957466353673/pu/img/2KDVCW1e-znQujtP.jpg'],https://twitter.com/eddiegangland/status/1388640975409537025
