UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
BitBull 厚德载物,@CryptoBeijing99,2020-04-14T23:59:49.000Z,"BitBull 厚德载物
@CryptoBeijing99
·
2020年4月15日","#比特币  浪费资源！

#股票 #期货 
#黄金 #美元 #中国外汇论坛 #加密货币 #数字货币 #中国 #fintech #bitcoin #market #china #cryptocurrency #banking
Crypto Token
@CryptoTokens33
 · 2020年4月15日
回复 @Bitcoin
#bitcoin does waste energy because it consumes too much energy relative to its usefulness.

#btc is a game-ware in #fintech.
GIF
ALT
4",👇,,,4,['https://pbs.twimg.com/profile_images/1231896341204193281/1qoy9c8F_mini.jpg'],https://twitter.com/CryptoBeijing99/status/1250212193502515200
Bitsahara,@Bitsahara,2020-04-14T23:21:19.000Z,"Bitsahara
@Bitsahara
·
2020年4月15日","#Bitcoin is a peaceful protest.

RT for 50,000 Sats on Lightning!

2 Winners in 12 Hours!

Support Bitsahara: partners@bitsahara.org
173
423
306",⚡ ⚡,173,423,306,['https://pbs.twimg.com/media/EVmcIIbWsAAKSFr?format=png&name=small'],https://twitter.com/Bitsahara/status/1250202503796477958
Danny Scott,@CoinCornerDanny,2020-04-14T22:00:08.000Z,"Danny Scott
@CoinCornerDanny
·
2020年4月15日","26 days to #Bitcoin halving and miners are jumping in

New All Time High hash rate
129 EHs
5
15
105",⚡,5,15,105,['https://pbs.twimg.com/media/EVmJ9fLWAAIxjy5?format=jpg&name=small'],https://twitter.com/CoinCornerDanny/status/1250182075157807111
Mad Bitcoins,@MadBitcoins,2020-04-14T20:50:29.000Z,"Mad Bitcoins
@MadBitcoins
·
2020年4月15日","One year ago today...

⁦
@MadBitcoins
⁩ ⁦
@Cryptopoly
⁩ ⁦
@BTCSocialist
⁩ claim Stonehenge for #Bitcoin
2
8
42",,2,8,42,['https://pbs.twimg.com/ext_tw_video_thumb/1250164500398886912/pu/img/vWzTePliQ668ZOfW.jpg'],https://twitter.com/MadBitcoins/status/1250164548536942592
CryptoWorld,@Crypto____World,2020-04-14T22:12:37.000Z,"CryptoWorld
@Crypto____World
·
2020年4月15日","APOLLO FINTECH 

Get the latest Breaking News From
INT. TOP TECH 
on this new Massive Partnership with the new UAS Nation. This is Big!
youtu.be/oddko6KU5nY

Big investors will be Jumping in once the Nation Announces.
Keep an eye out

#APOLLOCURRENCY #CRYPTO #bitcoin
12
21",🌍 🌐 🚀,,12,21,['https://pbs.twimg.com/media/EVmM0xrXQAgJfG4?format=jpg&name=small'],https://twitter.com/Crypto____World/status/1250185214149591040
ADALovelacePool,@PoolLovelace,2020-04-14T19:35:24.000Z,"ADALovelacePool
@PoolLovelace
·
2020年4月15日","Our biggest #Giveaway ever 

Prize is your choice:

100,000 #tADA
     2,000 #ADA
       0.01 #Bitcoin

To enter:
Follow 
@PoolLovelace
Retweet directly from this tweet
Comment your choice and tag 3

 
@RetweetPickcom
 eo 129th ep
#ADALO #Stakepool #Cardano
223
142
137",‼ 🔸 🔸 🔸 ✔ ✔ ✔ 🎰,223,142,137,[],https://twitter.com/PoolLovelace/status/1250145650609659907
CLINT WESTWOOD,@_CLINTWESTWOOD_,2020-04-14T21:35:50.000Z,"CLINT WESTWOOD
@_CLINTWESTWOOD_
·
2020年4月15日","TUESDAY #CRYPTO TRUTH
“OUT OF SHADOWS” and Banning #stablecoins
#TCT

View the #OutOfShadows Movie:
https://outofshadows.org

Watch 
@jonnylitecoin
 explain #crypto payments
https://twitter.com/jonnylitecoin/status/1249780263338606595?s=21…

BE YOUR OWN BANK
#Bitcoin
#Litecoin
#DigiByte

http://CLINTWESTWOOD.NET
2:20
343 次观看
Jonny Litecoin BTC/LTC
@jonnylitecoin
 · 2020年4月14日
2:20
I compare the @cryptocom Visa Card to the @FlexaHQ Payment network and talk about benefits of both!! The Flexa Network eliminates all fees for the business receiving payment while http://crypto.com Visa Card gives you ability to spend anywhere Visa is Accepted. 
1
11
18",🤔 🔑,1,11,18,"['https://pbs.twimg.com/ext_tw_video_thumb/1250175819156205570/pu/img/5w5N_oW453krU8Jv.jpg', 'https://pbs.twimg.com/profile_images/986605984385822721/Mx4ayjlk_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1249779863227117569/pu/img/-z0SRxcsopf4YY20?format=jpg&name=240x240']",https://twitter.com/_CLINTWESTWOOD_/status/1250175959958945793
Michaël van de Poppe,@CryptoMichNL,2020-04-14T21:04:34.000Z,"Michaël van de Poppe
@CryptoMichNL
·
2020年4月15日","$BTC #BITCOIN

Can't get above $6,900-6,950 and that confirms my bearish bias, view stays the same.

Looking how we'll be reacting at $6,600 from here, but mainly the monthly level around $6,350.

Breaking and flipping $6,900 would change it.

This also brings $LINK / $XTZ down.
3
9
66",,3,9,66,['https://pbs.twimg.com/media/EVl9QBUXQAIToeX?format=png&name=small'],https://twitter.com/CryptoMichNL/status/1250168090496827394
Crypto Chris Walken,@cryptochrisw,2020-04-14T21:37:53.000Z,"Crypto Chris Walken
@cryptochrisw
·
2020年4月15日","27 days to the #Bitcoin halving
5
1
16",⛏ 🥃,5,1,16,['https://pbs.twimg.com/media/EVmE37TXgAE6DXj?format=jpg&name=small'],https://twitter.com/cryptochrisw/status/1250176474008760323
"Carolyn Reckhow (,)",@CReckhow,2020-04-14T23:02:38.000Z,"Carolyn Reckhow (,)
@CReckhow
·
2020年4月15日","Too much free time in quarantine? Isn't it time to learn to stake? Soon you'll be able to use your ETH to bring #Bitcoin to DeFi! 

Starting June 8, any #ETH holder can become a signer for #tBTC & have KEEP stakedropped to them.  

Sign up here:
crowdcast.io
KEEP Stakedrop - Live - Crowdcast
Register now for Keep's event on Crowdcast, scheduled to go live on Monday June 08, 2020 at 9:00 am PDT.
2
8
34",🐶 🐶 😎 🥩 🪂,2,8,34,['https://pbs.twimg.com/card_img/1514030978636865541/ITL8w3qo?format=png&name=small'],https://twitter.com/CReckhow/status/1250197801205669892
