UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Forex Top News,@Forex_Top_News,2019-04-03T23:33:43.000Z,"Forex Top News
@Forex_Top_News
·
2019年4月4日","Bitcoin Surges as Crypto Comes Back to Life https://bloomberg.com/news/videos/2019-04-03/bitcoin-surges-as-crypto-comes-back-to-life-video…
#blockchaintechnology #Blockchain #DLT #BitcoinCash #BTC  
@Cointelegraph
 #Coinbase #IBM #MarketingDigital #DigitalMarketing #fintech #Bitcoin #Bitcoinnews
bloomberg.com
Live TV - Bloomberg
Bloomberg delivers business and markets news, data, analysis, and video to the world, featuring stories from Businessweek and Bloomberg News.
2
4",,,2,4,['https://pbs.twimg.com/card_img/1514128616606642178/XkAGpFES?format=jpg&name=small'],https://twitter.com/Forex_Top_News/status/1113585399534882817
Mr Chief,@HaloCrypto,2019-04-03T21:40:52.000Z,"Mr Chief
@HaloCrypto
·
2019年4月4日","$BTC #Bitcoin

The new 'extended range'

EQ = 5805

The only gap remaining is b/w 5690-5740. I think this gap gets filled soon

Chart shows my equilibrium study. Each shade of color represents an equidistant level above/below the EQ. I'm always amazing how these levels line up
1
2
10",,1,2,10,['https://pbs.twimg.com/media/D3QlC17XoAAMA-z?format=png&name=small'],https://twitter.com/HaloCrypto/status/1113557001164947463
Bill Miller,@billfour,2019-04-03T21:11:52.000Z,"Bill Miller
@billfour
·
2019年4月4日","The last time #bitcoin saw its 50-day moving average cross definitively above the 100-day moving average, a spot on the ledger cost about $300. Since then, bitcoin is up 17x. It just happened again. Queue up a litany of angry commentary from everyone that doesn't own any. #joinus
Bill Miller
@billfour
 · 2019年2月22日
the collapse in volatility on #bitcoin would be consistent with the fast-money speculators being shaken out and only #hodlers remaining. happened near bottoms after big drawdowns in the past. MACD, RSI lining up. #technicalanalysis @CMTAssociation
2
29
73",,2,29,73,['https://pbs.twimg.com/profile_images/1363106660424814595/FKi2nmAD_mini.jpg'],https://twitter.com/billfour/status/1113549703952654336
Edge,@EdgeWallet,2019-04-03T20:26:32.000Z,"Edge
@EdgeWallet
·
2019年4月4日","$BTC #Bitcoin is back up above $5000
1
1
5",,1,1,5,['https://pbs.twimg.com/media/D3QVLatWwAEtGgh?format=jpg&name=small'],https://twitter.com/EdgeWallet/status/1113538295642898432
PlanB,@100trillionUSD,2019-04-03T21:14:57.000Z,"PlanB
@100trillionUSD
·
2019年4月4日","Still 42% #bitcoin bears out there, thinking we will drop back <$3000...
11
6
48",,11,6,48,['https://pbs.twimg.com/media/D3Qf6VQXkAEIjAb?format=png&name=small'],https://twitter.com/100trillionUSD/status/1113550479341105155
StockWizard,@realstock100,2019-04-03T21:35:52.000Z,"StockWizard
@realstock100
·
2019年4月4日","#BTC . Double bottom in and massive buying volume. Double bottom reversal can mean a test of previous highs circa 16k . 

#Bitcoin 
#bitcoins 
#btcwhales 
#blockchain
GIF
1
2
6",🔴 🌐,1,2,6,['https://pbs.twimg.com/tweet_video_thumb/D3QlCqSW0AAgMMI.jpg'],https://twitter.com/realstock100/status/1113555743528095744
CryptoChartsJoe (Simplistic Trading),@CryptoChartsJoe,2019-04-03T23:39:26.000Z,"CryptoChartsJoe (Simplistic Trading)
@CryptoChartsJoe
·
2019年4月4日","$BTC #bitcoin 4 hour chart- I want be getting overly concerned until we take out a moving average or two.

This is the FIRST touch of a moving average since April 1st. So yes we needed to pullback some. Let's relax and see how it plays out, right now looking like it was a BOT run
2
2
21",,2,2,21,"['https://pbs.twimg.com/media/D3RBUJFW0AYmgoN?format=jpg&name=small', 'https://pbs.twimg.com/media/D3RBUuOWwAAAC27?format=jpg&name=small']",https://twitter.com/CryptoChartsJoe/status/1113586839665938432
Hominidae,@ApesAndStocks,2019-04-03T23:33:10.000Z,"Hominidae
@ApesAndStocks
·
2019年4月4日","Q: What is #Bitcoin?
A: Money
Q: What is this new ""Money""?
A: Money....
Q: Think harder?
A: Data?

A: Yes.

Q: Why is BTC limited in blocksize and how much Data it can process and handle?

A: So others with patents in side chains can profit off it not being true to its design.
1
1
10",🦍 🦍,1,1,10,['https://pbs.twimg.com/media/D3Q_5BNU8AAus-6?format=jpg&name=small'],https://twitter.com/ApesAndStocks/status/1113585261001056256
Mister Mosti,@KevinTBray,2019-04-03T20:45:40.000Z,"Mister Mosti
@KevinTBray
·
2019年4月4日","Feeling Cryptic today. Does dis make me look fat? Who cares it's comfortable af. Get your fat guy or thick gurl shirt from @bitninjasupply too.

#Bitcoin #LitecoinFam #CRYPTO #fashion
5",,,,5,['https://pbs.twimg.com/media/D3QZiOaW0AA7Ud6?format=jpg&name=small'],https://twitter.com/KevinTBray/status/1113543110448033792
The Block: Crypto +,@_TheBlockCrypto,2019-04-03T22:38:37.000Z,"The Block: Crypto +
@_TheBlockCrypto
·
2019年4月4日","> #Cardano $ADA and 
@Binance
 $BNB are the Only Top 10 #Crypto with over 50% Real Trading Volume according to http://OpenMarketCap.com
https://openmarketcap.com/exchanges/difference…

#Blockchain #Crypto #BTC #EOS #ETH #Bitcoin #LTC #XLM #NEO #ETC #BCH #XMT #XTZ #Cardano #ADA #IOHK #XRP #TRX #HODL
1
7
11",,1,7,11,['https://pbs.twimg.com/media/D3QzHctXkAE4hv1?format=jpg&name=small'],https://twitter.com/_TheBlockCrypto/status/1113571534965227521
₿TCKYLE,@BTCKYLE,2019-04-03T20:35:19.000Z,"₿TCKYLE
@BTCKYLE
·
2019年4月4日","Current FOMO Psychology

#Bitcoin
2
3
25",,2,3,25,['https://pbs.twimg.com/media/D3QXEbmX4AAiDbB?format=jpg&name=small'],https://twitter.com/BTCKYLE/status/1113540503230976002
CRYPTOIDOLIC21 - Director of Technology,@CryptoIdolic21,2019-04-03T23:25:44.000Z,"CRYPTOIDOLIC21 - Director of Technology
@CryptoIdolic21
·
2019年4月4日","We’re back at $4,800 which is exactly where I expected $BTC #bitcoin to pull back to.  We can’t just keep going up. Satoshi’s mining difficulty was put in place to control the price action. Good time to buy some #Alts
GIF
4",,,,4,['https://pbs.twimg.com/tweet_video_thumb/D3Q-MELU0AAqge4.jpg'],https://twitter.com/CryptoIdolic21/status/1113583391096459265
Charles L Bovaird II,@CharlesLBovaird,2019-04-03T21:11:32.000Z,"Charles L Bovaird II
@CharlesLBovaird
·
2019年4月4日","Bitcoin Cash Has Risen Close To 100% Since Monday, Outperforming Other Major Cryptos https://forbes.com/sites/cbovaird/2019/04/03/bitcoin-cash-has-nearly-doubled-since-monday/#e67d9f661229… 
@Forbes
 @ForbesCrypto
 #BitcoinCash #bitcoin 
@blocksearch
 @mrupsys
 @Enneking
forbes.com
Bitcoin Cash Has Nearly Doubled Since Monday
Bitcoin cash has enjoyed some impressive gains this week, but is it simply a matter of this crypto following the original bitcoin higher?
13
28",,,13,28,['https://pbs.twimg.com/card_img/1516420239923335170/oMbP9_Lx?format=jpg&name=small'],https://twitter.com/CharlesLBovaird/status/1113549617969364994
Victor Zubarev,@VictorZubarev,2019-04-03T21:38:38.000Z,"Victor Zubarev
@VictorZubarev
·
2019年4月4日","whaddya mean you forget to place my Buy Limit  order to buy 
#Bitcoin at 4200, on April 1, ?    
                           it's up 360 dollars today over 5200 !
FantasyPros
@FantasyPros
 · 2019年4月4日
You 10 days ago: ""I snagged Kluber and Nola as my first two starting pitchers!""

You today:
GIF
2
1
4",,2,1,4,"['https://pbs.twimg.com/profile_images/1110348970671386625/7vmrwW99_mini.png', 'https://pbs.twimg.com/tweet_video_thumb/D3P1aNJUcAA1sng.jpg']",https://twitter.com/VictorZubarev/status/1113556438339792902
BlockPulse,@BlockPulse360,2019-04-03T23:00:18.000Z,"BlockPulse
@BlockPulse360
·
2019年4月4日","US: Riot Blockchain Flagged by Auditor for ‘Material Weaknesses’ in Financial Reports.
http://bit.ly/2OTnExr
#cryptocurrency #bitcoin #Crypto #finance #cryptocurrencyNews #Ethereum #fintech #Exchange #bitcoinnews #bitcoincash #Blockchain
1
1",,,1,1,[],https://twitter.com/BlockPulse360/status/1113576991444414473
Trader Cobb ᅠᅠᅠᅠᅠᅠᅠ ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,@TraderCobb,2019-04-03T22:50:12.000Z,"Trader Cobb ᅠᅠᅠᅠᅠᅠᅠ ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ
@TraderCobb
·
2019年4月4日","Bitcoin Buyers Bullish, But Beware! 

Podcast: https://tradercobb.com/free-subscription/…
 YouTube: https://youtu.be/SwkfaMdLmiA

#bitcoin #ethereum #bestcryptocurrencypodcast #cryptotrader #trading #podcast #tradercobb
youtube.com
Bitcoin Buyers Bullish, But Beware!
Bitcoin continues to surge higher now pushing through $5,000 with ease. With many in the top-10 like Bitcoin Cash, Litecoin and Cardano the cryptotrader need...
2
3",🐃 🤨 👍 🎙 🎥,,2,3,['https://pbs.twimg.com/card_img/1514152097360588805/-rIM3I-e?format=jpg&name=240x240'],https://twitter.com/TraderCobb/status/1113574447577845761
Joni Margaux,@JoniMargaux,2019-04-03T23:20:05.000Z,"Joni Margaux
@JoniMargaux
·
2019年4月4日","With our thoughts, we make the world.  A call to action for fans of #Bitcoin, #BlockChain, #Ethereum, #Cryptocurrency, #Money, #Success and #Wealth and readers of #HighTimes, #Cannabis, #Legalize, #Stoner, #Weed and #Weedfeed!
soundcloud.com
Don't Know How To Love You
Libertalia writes, records and performs modern American R&B music with elements of Jazz, Rock, Reggae and World Beat… but absolutely no AutoTune. Deo Juvante is the motto of these cultural ambassador
6",,,,6,['https://pbs.twimg.com/card_img/1516029639411781636/aUm6GoFc?format=jpg&name=240x240'],https://twitter.com/JoniMargaux/status/1113581967277264897
Lark Davis,@TheCryptoLark,2019-04-03T22:51:30.000Z,"Lark Davis
@TheCryptoLark
·
2019年4月4日","Sanctions are repugnant malicious political financial tools which are paving the way for #bitcoin and alternative systems
Ajit Singh
@ajitxsingh
 · 2019年4月3日
Met today with Venezuelan Professor of Economics Pasqualina Curcio who has found that US sanctions and commercial blockade on Venezuela have cost the country $114B. 

This is nearly equal to one year's worth of Venezuelan GDP (approx $130B) or 26 years worth of medical imports.
显示这个主题帖
1
1
7",,1,1,7,"['https://pbs.twimg.com/profile_images/1429970501183606784/XXW8_hdh_mini.jpg', 'https://pbs.twimg.com/media/D3LEMOcWkAAgOt7?format=jpg&name=small']",https://twitter.com/TheCryptoLark/status/1113574777921228801
Dan,@d1rtydan,2019-04-03T22:38:48.000Z,"Dan
@d1rtydan
·
2019年4月4日","1/Was texting with a buddy of mine and I had to explain the need to take profits:

Let's say you bought 1 BTC @ $4k

If the market went up to $5k and you took profits it would look something like this:

Sell .2 $BTC, you would be left with $1k in hand, and ,8 #Bitcoin @ $4k
2
4",,2,,4,[],https://twitter.com/d1rtydan/status/1113571581253439488
Łitecoin Bull | The News Before The News!,@litecoin_bull,2019-04-03T22:28:12.000Z,"Łitecoin Bull | The News Before The News!
@litecoin_bull
·
2019年4月4日","Well, regulation.... I can almost smell it coming...

SEC’s First Crypto ‘No-Action’ Letter Took 11 Months to Secure https://coindesk.com/secs-first-crypto-no-action-letter-took-11-months-to-secure… via 
@CoinDesk
#Crypto #Bitcoin #cryptocurrency #BTC #LTC $Btc
coindesk.com
SEC's First Crypto 'No-Action' Letter Took 11 Months to Secure
The lawyer for TurnKey Jet explains the lengthy process of getting the first-ever assurance from the SEC that its token sale is good to go.
7",,,,7,['https://pbs.twimg.com/card_img/1516367911417688073/xaunKIXC?format=jpg&name=small'],https://twitter.com/litecoin_bull/status/1113568911570522112
