UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
蓝少 Blue big,@lansao13,2021-12-01T23:26:40.000Z,"蓝少 Blue big
@lansao13
·
2021年12月2日","金十: 赵长鹏才是coinbase背后的男人！那个光头是演戏的!
#Bitcoin
4
1
10",,4,1,10,['https://pbs.twimg.com/media/FFjxTaraUAE2Yyz?format=jpg&name=small'],https://twitter.com/lansao13/status/1466187019114061829
Bitcoin Network [],@BitcoinNetwork_,2021-12-01T23:00:52.000Z,"Bitcoin Network []
@BitcoinNetwork_
·
2021年12月2日","2010 - 2030

#BitcoinNetwork
比特币网络(.COM)
BitcoinNetwork(.COM)

#BitcoinBlockchain
比特币区块链(.COM)
BitcoinBlockchain(.COM)

#BitcoinWallets
比特币钱包(.COM)
BitcoinWallets(.COM)

#BitcoinExchanges
比特币交换(.COM)
BitcoinExchanges(.COM)

Few understand this. #Bitcoin
1",🔑 🔮 🔮,,,1,[],https://twitter.com/BitcoinNetwork_/status/1466180526662995970
Benjamin Cowen,@intocryptoverse,2021-12-01T23:07:00.000Z,"Benjamin Cowen
@intocryptoverse
·
2021年12月2日","#Bitcoin lengthening cycles right on track
218
246
2,271",,218,246,"2,271",['https://pbs.twimg.com/media/FFjRbCWWUAko4Ax?format=jpg&name=900x900'],https://twitter.com/intocryptoverse/status/1466182069046939654
SafeMoonSpidey.sfm,@SafeMoonSpidey,2021-12-01T23:42:28.000Z,"SafeMoonSpidey.sfm
@SafeMoonSpidey
·
2021年12月2日","Why aren’t there more #Bitcoin millionaires? 

Because they would have had to hold… If holding was easy, there would be more. Simple as that. 
- ATH at Dec 2017
- Tried to rally July 2019
- Finally reached ATH and beyond Dec 2020
- That’s about 3 years
1/2
7
16
105",🌒 🤔,7,16,105,"['https://pbs.twimg.com/media/FFj076VXwAU3Gcl?format=jpg&name=small', 'https://pbs.twimg.com/media/FFj076VXEAsC-Ve?format=jpg&name=small', 'https://pbs.twimg.com/media/FFj076tXwAA7RhJ?format=jpg&name=small']",https://twitter.com/SafeMoonSpidey/status/1466190993955377154
Quinnsandra,@Quinnvestments,2021-12-01T23:33:56.000Z,"Quinnsandra
@Quinnvestments
·
2021年12月2日"," BREAKING: MORE USERS REPORTING #ROBINHOOD CRYPTO TRADING SUSPENDED #BITCOIN 
5
6
26",🔥 🔥 🚨 🚨 🚨 🚨 🚨 🚨,5,6,26,['https://pbs.twimg.com/media/FFjy52AX0AYKQM_?format=jpg&name=small'],https://twitter.com/Quinnvestments/status/1466188846622810121
Texas Slim,@modernTman,2021-12-01T23:41:20.000Z,"Texas Slim
@modernTman
·
2021年12月2日","I have officially driven over 4k miles this past month.
- 12 podcast recorded
- Beef secured
- Network growing 
- Texas Beef Initiative launch next week
- Filming completed
- Content wrapping up
- Team almost secured 
-PoW ignited
#FoodIntelligence signal verified.
#Bitcoin
LFG
2
5
46",⚔ ⚔,2,5,46,"['https://pbs.twimg.com/media/FFj0BMYXEAM7Ivo?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFj0P_bX0AY1kFs?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFj0R-CXsAAWj-d?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFj0rjIWQAwonCr?format=jpg&name=360x360']",https://twitter.com/modernTman/status/1466190709535485958
vanessa paul,@vanessapaul_2,2021-12-01T23:43:59.000Z,"vanessa paul
@vanessapaul_2
·
2021年12月2日","How did you put on your smile today??
Mine was crazy.
Wanna invest on crypto and earn within 5-7 workings dm. 
Come let crypto trading techniques put smile on your face 
#BlackLivesMatter 
#Bitcoin 
#BlackOwnedBusiness 
#BlackBusiness 
#blackbeauty 
#wallstreet
7
21",,,7,21,['https://pbs.twimg.com/media/FFj1SWIXwAUM4od?format=jpg&name=small'],https://twitter.com/vanessapaul_2/status/1466191377369157633
Jason A. Williams.btc.FoodTweeeter.,@GoingParabolic,2021-12-01T23:11:14.000Z,"Jason A. Williams.btc.FoodTweeeter.
@GoingParabolic
·
2021年12月2日","Correction: #Bitcoin is competition to the global banking system, says The Parabolic Guy
Bitcoin Magazine
@BitcoinMagazine
 · 2021年12月2日
#Bitcoin is a competition to the U.S. banking system, says SEC Chairman Gary Gensler
显示这个主题帖
21
26
328",,21,26,328,"['https://pbs.twimg.com/profile_images/1444022922377576453/AzvXYXGr_mini.jpg', 'https://pbs.twimg.com/media/FFi4NOPXoAMjji6?format=jpg&name=small']",https://twitter.com/GoingParabolic/status/1466183136077914120
Jessica Vaugn,@JessicaVaugn,2021-12-01T23:44:26.000Z,"Jessica Vaugn
@JessicaVaugn
·
2021年12月2日","Once I understood the implications of the administration & The Fed assassinating the dollar with money printing in favor of saving the economy, the prospect of actual fixed supply of BTC became a real-time lesson in Austrian economics. That’s when the brilliance of #bitcoin hit!
7
19
354",,7,19,354,['https://pbs.twimg.com/media/FFj1Y89VIAMMZdx?format=jpg&name=small'],https://twitter.com/JessicaVaugn/status/1466191491349430276
J3,@j3s7m4n,2021-12-01T23:57:32.000Z,"J3
@j3s7m4n
·
2021年12月2日","Dr .
@saifedean
 Ammous's 2nd tour de force and just 2 chapters in, one of many salient insights:
#Bitcoin  effectively combines gold’s salability across time with fiat’s salability across space in one apolitical, immutable open source package""
1
4
32",,1,4,32,['https://pbs.twimg.com/media/FFj4DMrXwAAioAi?format=jpg&name=900x900'],https://twitter.com/j3s7m4n/status/1466194786642284547
