UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Radio Silent,@RadioSilentplay,2020-09-14T22:01:30.000Z,"Radio Silent
@RadioSilentplay
·
2020年9月15日","$BFCH .0165 #bitcoin #blockchain 

Master support (200 MA) .013

Pivot .045 

Last run .009-.042 

Remarks: Pink Current status and Mining facility updates 

In sympathy to Bitcoin reversal
Radio Silent
@RadioSilentplay
 · 2020年6月29日
$BFCH #blockchain #bitcoin #miningfactory : @foxnewstalk 

Websites:
http://telesisit.com
1
11
20",,1,11,20,"['https://pbs.twimg.com/media/Eh6FB_rWsAAsHE3?format=png&name=360x360', 'https://pbs.twimg.com/media/Eh6FEI7WoAYwrA2?format=png&name=360x360', 'https://pbs.twimg.com/media/Eh6FEinXgAAvvdA?format=png&name=360x360', 'https://pbs.twimg.com/profile_images/1280533875052220422/lEfvb1C0_mini.jpg', 'https://pbs.twimg.com/media/EbriLpoXQAIJBQ-?format=png&name=120x120', 'https://pbs.twimg.com/media/EbriMZDXQAEw2vk?format=png&name=120x120', 'https://pbs.twimg.com/media/EbribJ-WAAIvA6N?format=jpg&name=120x120', 'https://pbs.twimg.com/media/Ebri5UvXgAIMVeZ?format=jpg&name=120x120']",https://twitter.com/RadioSilentplay/status/1305627763915796487
PSYCHO DUDE₿RO,@selfbankt,2020-09-14T21:43:41.000Z,"PSYCHO DUDE₿RO
@selfbankt
·
2020年9月15日","Nothing make more sense than 21million #Bitcoin right now.
2
11",⚡,,2,11,['https://pbs.twimg.com/media/Eh6Bc1gWsAEqDjq?format=png&name=small'],https://twitter.com/selfbankt/status/1305623276551417858
Tyler Winklevoss,@tyler,2020-09-14T22:10:36.000Z,"Tyler Winklevoss
@tyler
·
2020年9月15日","We're about to see #Bitcoin square off against gold. In less than 24 hrs, $PAXG 
@PaxosGlobal
 - a crypto wrapped 1 fine troy ounce of gold, will be available for trading on 
@Gemini
!
74
127
930",,74,127,930,[],https://twitter.com/tyler/status/1305630052277792771
Mr. Anderson,@TrueCrypto28,2020-09-14T22:07:14.000Z,"Mr. Anderson
@TrueCrypto28
·
2020年9月15日","#Bitcoin The 3rd great era of currency 

(1) Gold
(2) Fiat
(3) Math-based

Join the future!
GIF
ALT
3
2
19",,3,2,19,['https://pbs.twimg.com/tweet_video_thumb/Eh6G1aTWAAY8Bsn.jpg'],https://twitter.com/TrueCrypto28/status/1305629205342883844
Edwin Burgos,@EdwinBurgosInc,2020-09-14T23:24:14.000Z,"Edwin Burgos
@EdwinBurgosInc
·
2020年9月15日","The #Crypto community has been asking for this #Blockchain #technology for a long long time, well you've asked and now you shall recieve. $Kai 
@Kardiachain
 #bullish #crypto #vietnam $xdb $vet #bitcoin $eth $xrp #crypto $xlm $dcr $trx $doge $lcx $coti $ocean $orn $chr $defi
4
10",,,4,10,"['https://pbs.twimg.com/media/Eh6YcZ4XsAghl6Z?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Eh6Ycw_X0AIug1e?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Eh6YdBoWsAA7mDW?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Eh6YdVNWkAATkrp?format=jpg&name=small']",https://twitter.com/EdwinBurgosInc/status/1305648582079414272
Max,@maxkeiser,2020-09-14T22:24:36.000Z,"Max
@maxkeiser
·
2020年9月15日","Keeping #Bitcoin 

Freaky 

Cypherpunk 

Insurrectionist 

Unconfiscatable 

Immutable 

Harder Than Gold 

Multiversal 

Intergalactic 

Black 

Stateless 

Bankless 

Decentralized 

Unstoppable

Join: 
@maxkeiser
 @stacyherbert
 

 https://t.me/orangepill
6
15
96",💙 🍊 💊,6,15,96,"['https://pbs.twimg.com/media/Eh6KzzDWsAAn9jk?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Eh6KzzEXsAUTmUe?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Eh6KzzJXkAANLKg?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Eh6Kz-ZXkAMLyAx?format=jpg&name=360x360']",https://twitter.com/maxkeiser/status/1305633573660225543
Cointelegraph,@Cointelegraph,2020-09-14T20:32:03.000Z,"Cointelegraph
@Cointelegraph
·
2020年9月15日","World's largest banks lost $635B in market cap since COVID-19, while #Bitcoin gained $62B, reports 
@mmviii_2008
cointelegraph.com
World's largest banks lost 3x Bitcoin's market cap during the pandemic
Prior to the pandemic, six leading banks had a market capitalization above Bitcoin's. How many still do?
3
41
117",,3,41,117,[],https://twitter.com/Cointelegraph/status/1305605249709735936
Linkamus ₿ ∞/21M,@VersusTheMan,2020-09-14T20:19:33.000Z,"Linkamus ₿ ∞/21M
@VersusTheMan
·
2020年9月15日","Every time I buy #bitcoin and see the sats show up in my wallet, I can't help but feel shocked that someone somewhere was actually willing to give up their bitcoin for my shitty fiat. I almost feel guilty. Almost.
9",⚡,,,9,[],https://twitter.com/VersusTheMan/status/1305602103482544128
Tony Edward (Thinking Crypto Podcast),@ThinkingCrypto1,2020-09-14T23:09:15.000Z,"Tony Edward (Thinking Crypto Podcast)
@ThinkingCrypto1
·
2020年9月15日","Mad Money Jim Cramer BULLISH On CRYPTO & BITCOIN Stock To Flow Updated, Time To Go To $100K

WATCH NOW > https://youtube.com/watch?v=ZKZ0SkQOo-c…

#bitcoin #btc #madmoney #jimcramer #crypto #cryptocurrency #xrp #ripple #ethereum #blockchain  
@jimcramer
 @MicroStrategy
3
10
29",,3,10,29,['https://pbs.twimg.com/media/Eh6SiucXkAIe0BK?format=jpg&name=small'],https://twitter.com/ThinkingCrypto1/status/1305644813279207425
George,@George1Trader,2020-09-14T22:34:49.000Z,"George
@George1Trader
·
2020年9月15日","Roses are red,

Violets are blue,

Bitcoin is going to pump, 

The one who's going to get squeezed is you...

#bitcoin
8
6
133",,8,6,133,[],https://twitter.com/George1Trader/status/1305636145670348803
Summit Blockchain,@SummitBchain,2020-09-14T22:16:43.000Z,"Summit Blockchain
@SummitBchain
·
2020年9月15日","Breaking news – another key partnership announcement: 
@PACcoinOfficial
 & Digibyte!
#Altcoin #BTC #Bitcoin #Blockchain #Crypto #Cryptocurrency #Cryptonews #Fintech #Masternodes
@assets_group
 @davidgokhshtein
 @ozsultan
 @AlyzeSam
DigiByte
@DigiByteCoin
 · 2020年9月15日
Thank you @PACcoinOfficial for your commitment to support DigiAssets on your IPFS network, along with implementing #DigiByte for payments in future products you will release for IPFS. twitter.com/PACcoinOfficia…
6
23",,,6,23,['https://pbs.twimg.com/profile_images/899389790642094080/7638-nTY_mini.jpg'],https://twitter.com/SummitBchain/status/1305631593441062912
PU₿LORD,@publordhodl,2020-09-14T20:20:22.000Z,"PU₿LORD
@publordhodl
·
2020年9月15日","If #Bitcoin hits $100,000 I'm taking all of them off of Coinbase.  So long suckers!
21
2
66",,21,2,66,[],https://twitter.com/publordhodl/status/1305602311167905793
The Bitcoin News ₿,@TheBitcoinNews,2020-09-14T22:20:25.000Z,"The Bitcoin News ₿
@TheBitcoinNews
·
2020年9月15日","Defi Boom: Bubble Fears Grow as ‘Toxic’ Community Disagrees on Way Forward - https://is.gd/LP4Yg1
 #bitcoin #btc #bitcoinnews #blockchain
3
3",🚀,,3,3,['https://pbs.twimg.com/media/Eh6J3ESWsAAs2yM?format=jpg&name=small'],https://twitter.com/TheBitcoinNews/status/1305632522806718466
bip-119 marketing department,@JeremyRubin,2020-09-14T22:46:54.000Z,"bip-119 marketing department
@JeremyRubin
·
2020年9月15日","Another day another bug using CPFP/RBF for smart contract fees.

I have a solution to this I'm hoping to write & share soon up soon.

#Bitcoin
2
7",,2,,7,['https://pbs.twimg.com/media/Eh6PxSWVoAAOQ6q?format=jpg&name=900x900'],https://twitter.com/JeremyRubin/status/1305639187975077890
Dustin Plantholt,@DustinPlantholt,2020-09-14T20:23:59.000Z,"Dustin Plantholt
@DustinPlantholt
·
2020年9月15日","NEW 
@BitcoinCom
 #podcast featuring Brad Kam of 
@unstoppableweb
 Join Dustin & Brad as they discuss the #cryptocurrency space. | Sponsored by 
@manscaped
 | $XRP $Matic #bitcoin  
@CoinMarketCap
 @coingecko
 @LunarCRUSH
 @BittrexGlobal
 | Listen https://bit.ly/3kgs6ob
1
4
23",🚨,1,4,23,['https://pbs.twimg.com/media/Eh5vNUzWsAEk-69?format=jpg&name=small'],https://twitter.com/DustinPlantholt/status/1305603219914096640
Modibe Matsepane,@Modibe_,2020-09-14T21:55:48.000Z,"Modibe Matsepane
@Modibe_
·
2020年9月15日","Unpacking Crypto  with 
@tugbadan
 and 
@CoinEd_SA
 @SatoshiSingh
.

Can't wait. #PaxfulAfrica #Bitcoin #cryptocurrency #MoneyTalks #money
Paxful
@paxful
 · 2020年9月14日
Join us in another episode of Unpacking Crypto as we discuss crypto as the best store of value with @SatoshiSingh and Leesen Naidu, Directors of @CoinEd_SA , and Tugba, our Head of Africa and Middle East!

Tune in here:
YT: https://bit.ly/2ZynfHe
FB Live: https://bit.ly/2RpDtxM
1
4
10",⚡ 😍 😍 😍,1,4,10,"['https://pbs.twimg.com/profile_images/1397936440558903302/WivGV2D1_mini.jpg', 'https://pbs.twimg.com/media/Eh4JpJ-XgAAxzjr?format=jpg&name=small']",https://twitter.com/Modibe_/status/1305626328704733184
HAL,@BitcoinHal,2020-09-14T21:28:21.000Z,"HAL
@BitcoinHal
·
2020年9月15日","Shout out to 
@APompliano
 for always being a G and exposing the right people to Bitcoin and in a responsible and appropriate way. 

You are a real one.
#btc #bitcointwitter #bitcoin $btc
Pomp
@APompliano
 · 2020年9月14日
New episode with @jimcramer is now live!

We discuss Jim's early days in the business, how he views the current economic environment, and then we go really in-depth on Bitcoin, gold, and inflation-hedge assets. 

Must watch as Jim becomes a Bitcoin bull!

https://open.spotify.com/episode/05AdbeLbltceIgrc7otZvN…
1
1
22",🌪,1,1,22,['https://pbs.twimg.com/profile_images/1362803074121760768/IxlsR42x_mini.jpg'],https://twitter.com/BitcoinHal/status/1305619418735456258
"Dr. Encrypted, MD",@DrEncrypted,2020-09-14T21:11:12.000Z,"Dr. Encrypted, MD
@DrEncrypted
·
2020年9月15日","Once I reach 8888 followers, #Bitcoin will pump beyond the moon  

Applications for new followers will be closed (unless some unfollow ).

We gotta keep it at 8888 exactly!!
2
1
11",🌚 😢,2,1,11,[],https://twitter.com/DrEncrypted/status/1305615104445157378
“Fringe” Roy3.0,@roy250swb,2020-09-14T22:29:34.000Z,"“Fringe” Roy3.0
@roy250swb
·
2020年9月15日","I'm betting that:
When #Bitcoin was at $100, those that said it's going to $1000 were shot down in flames.
When #Bitcoin was at $1000, those that said it's going to $10,000 were shot down in flames.
#Bitcoin is going to $100,000.  Shoot me down in flames!!
2
2
5",🏁,2,2,5,[],https://twitter.com/roy250swb/status/1305634823638102016
Circle,@circlepay,2020-09-14T20:51:00.000Z,"Circle
@circlepay
·
2020年9月15日","Dan Morehead 
@dan_pantera
 of 
@panteracapital
  Watch the full episode ""The #Bitcoin Thesis"" with 
@jerallaire
 on-demand: https://hubs.ly/H0w6z0G0
1
2
8",💵,1,2,8,['https://pbs.twimg.com/media/Eh51ZSgXcAM5yaI?format=jpg&name=small'],https://twitter.com/circlepay/status/1305610021674389504
𝙋𝘼𝙉𝙄𝘾 𝙎𝙀𝙇𝙇𝙄𝙉𝙂,@panicselling,2020-09-14T23:21:40.000Z,"𝙋𝘼𝙉𝙄𝘾 𝙎𝙀𝙇𝙇𝙄𝙉𝙂
@panicselling
·
2020年9月15日","Everything up overnight #equities #gold #silver #bitcoin totally normal and positive despite the biggest pandemic in 100 years and a world wide recession.
2
14",,2,,14,[],https://twitter.com/panicselling/status/1305647935179206657
The Crypto Curator #BTC100K,@_CryptoCurator,2020-09-14T20:27:58.000Z,"The Crypto Curator #BTC100K
@_CryptoCurator
·
2020年9月15日","#Bitcoin market cap will match 
@JPMorgan
’s if the $16.5K 
@CMEGroup
 gap closes 
@Cointelegraph
 https://cointelegraph.com/news/bitcoin-market-cap-will-match-jpmorgans-if-the-165k-cme-gap-closes…

Wow crazy how fast we flipped from talking about the $9.6K CME gap to the $16.5K CME Gap :) 
@TylerSCrypto
 @CryptoJebb
4
1
19",🔥 🚀 🟩,4,1,19,[],https://twitter.com/_CryptoCurator/status/1305604223405621250
Durden's Calls,@TylerDurdenBSC,2020-09-14T23:20:06.000Z,"Durden's Calls
@TylerDurdenBSC
·
2020年9月15日","New uniswap gem: $ZDEX

- Market Cap: $200K
- Circulating Supply: 2M ZDEX
- Total Supply: 10M
- Current price: $0,10
- 24h Volume: $900K

Telegram: https://t.me/zeedexio

#Uniswap #Staking #Bitcoin #Ethereum #Crypto #Gem #Bilaxy #MXC #BiKi #DeFi #Huobi #OKex #Coinbase
27
215
139",,27,215,139,['https://pbs.twimg.com/media/Eh6XfEeXsAg3Xfe?format=jpg&name=small'],https://twitter.com/TylerDurdenBSC/status/1305647542806425606
MLP Bonn,@BonnMlp,2020-09-14T19:42:35.000Z,"MLP Bonn
@BonnMlp
·
2020年9月15日","Wir finden diese Idee super und greifen das gerne auf. #Marxversagen #Geldmonopol #FreiesMarktgeld #Bitcoin 
#TeamMLPD
Michelle Schaaf
@Schaf96
 · 2020年9月15日
Notenbanken mit dem Monopol aufs Geld drucken auszustatten war eine Idee von Marx, 5. Maßregel aus dem komm. Manifest. Wenn die EZB usw. mit ihrer expansiven Geldpolitik die nächste Krise auslösen, sollten wir daher richtigerweise von ""Marxversagen"" statt Marktversagen sprechen.
9
15",🐑,,9,15,"['https://pbs.twimg.com/media/Eh5lapeWkAAxUoA?format=png&name=small', 'https://pbs.twimg.com/profile_images/1462894468152111106/f20sej0w_mini.jpg']",https://twitter.com/BonnMlp/status/1305592801598595072
