UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Nate Jones,@omegamormegil,2011-06-14T13:48:34.000Z,"Nate Jones
@omegamormegil
·
2011年6月14日","A good explanation of how the virtual currency #bitcoin works, from The Economist http://economist.com/blogs/babbage/2011/06/virtual-currency…
1",,,1,,[],https://twitter.com/omegamormegil/status/80632725043806209
BitCoinReporter,@BitCoinReporter,2011-06-14T20:05:13.000Z,"BitCoinReporter
@BitCoinReporter
·
2011年6月15日","BitCoin: Scenarios and Possibilities http://bit.ly/jWHuJZ #bitcoin
4
1",,,4,1,[],https://twitter.com/BitCoinReporter/status/80727514372247552
Waleed A. Alballaa,@wballaa,2011-06-14T07:43:30.000Z,"Waleed A. Alballaa
@wballaa
·
2011年6月14日","Detailed and well researched piece on #BitCoin from The Economist. http://economist.com/blogs/babbage/2011/06/virtual-currency…
1",,,,1,[],https://twitter.com/wballaa/status/80540852442767360
BlaqSwans,@BlaqSwans,2011-06-14T04:52:42.000Z,"BlaqSwans
@BlaqSwans
·
2011年6月14日","3/3 ... and a short post with several good links on the economics of #Bitcoin http://bit.ly/mdEjXG
1
1",,,1,1,[],https://twitter.com/BlaqSwans/status/80497868707868673
Patrick Surry,@patricksurry,2011-06-14T20:40:12.000Z,"Patrick Surry
@patricksurry
·
2011年6月15日","Fascinating economist article about #bitcoin at http://economist.com/blogs/babbage/2011/06/virtual-currency?fsrc=scn/fb/wl/bl/bitsandbob…
1",,,,1,[],https://twitter.com/patricksurry/status/80736318472196096
BitcoinUpdates,@BitcoinUpdates,2011-06-14T01:04:02.000Z,"BitcoinUpdates
@BitcoinUpdates
·
2011年6月14日","great article about #bitcoin featured in The Economist http://economist.com/blogs/babbage/2011/06/virtual-currency…
1",,,1,,[],https://twitter.com/BitcoinUpdates/status/80440324710866944
Jeffrey Dates,@kungfukoi,2011-06-14T21:22:04.000Z,"Jeffrey Dates
@kungfukoi
·
2011年6月15日","An interesting and positive article from the Economist about Bitcoin. http://economist.com/blogs/babbage/2011/06/virtual-currency?fsrc=scn/fb/wl/bl/bitsandbob…  #bitcoin
1
1",,1,1,,[],https://twitter.com/kungfukoi/status/80746853053902848
BlaqSwans,@BlaqSwans,2011-06-14T04:52:16.000Z,"BlaqSwans
@BlaqSwans
·
2011年6月14日","If you are interested in catching-up with #BitCoin, Stealth Internet, etc: 1/3 What is BitCoin? and Why it Matters: http://is.gd/TOqpwO
1
1",,,1,1,[],https://twitter.com/BlaqSwans/status/80497762503897089
Pavel Karoukin,@pavelkaroukin,2011-06-14T03:47:42.000Z,"Pavel Karoukin
@pavelkaroukin
·
2011年6月14日","[FS] Project Ubitio.us for sale for #bitcoin - http://bit.ly/k6KXe9
1",,,1,,[],https://twitter.com/pavelkaroukin/status/80481513061359616
Hauke Lampe,@packbart,2011-06-14T20:34:02.000Z,"Hauke Lampe
@packbart
·
2011年6月15日","Would you store your fortune in the #cloud? 25kBTC stolen from a single account: http://forum.bitcoin.org/index.php?topic=16457 #bitcoin
2",,,2,,[],https://twitter.com/packbart/status/80734766168686593
Heather,@fishmech,2011-06-14T05:29:01.000Z,"Heather
@fishmech
·
2011年6月14日","I just verified my #bitcoin wallet at  http://allofthem.net/bitcoins/ - that's a load off my mind!
1
1",,,1,1,[],https://twitter.com/fishmech/status/80507008834486272
Stig Atle,@stigatle,2011-06-14T11:47:36.000Z,"Stig Atle
@stigatle
·
2011年6月14日","secure fast VPN service that takes bitcoins? - http://www.mullvad.net/ #bitcoin | Bought subscription some days ago, very happy about it.
1",,,,1,[],https://twitter.com/stigatle/status/80602284739919873
The Bytewriter,@thebytewriter,2011-06-14T15:06:13.000Z,"The Bytewriter
@thebytewriter
·
2011年6月14日","Thank you for invoking this event. #senate #daemon #bitcoin #darknetcredit #OpESR
3",,,3,,[],https://twitter.com/thebytewriter/status/80652264922030080
Anonymous,@USAnonymous,2011-06-14T20:55:06.000Z,"Anonymous
@USAnonymous
·
2011年6月15日","$500,000 in #bitcoin stolen: http://bit.ly/miHVWX This is the attacker's address: http://bit.ly/knQ3y5 Probably malware /cc
1
7
1",,1,7,1,[],https://twitter.com/USAnonymous/status/80740066607104001
InsibiIo,@InsibiIo,2011-06-14T13:08:09.000Z,"InsibiIo
@InsibiIo
·
2011年6月14日","#Bitcoin is a peer-to-peer currency, which means that no central authority issues new money or tracks transactions. http://bitcoin.org #act",,,,,[],https://twitter.com/InsibiIo/status/80622553386852352
Chris Myers,@cwmyers,2011-06-14T09:27:46.000Z,"Chris Myers
@cwmyers
·
2011年6月14日","Just discovered #bitcoin - a new virtual currency. My mind is spinning. http://www.weusecoins.com/
2",,,,2,[],https://twitter.com/cwmyers/status/80567093396910080
Bitcoin,@bitcoinpoet,2011-06-14T23:24:18.000Z,"Bitcoin
@bitcoinpoet
·
2011年6月15日","Who is LulzSec? A phone call with the hacker pranksters. (Xeni on The ...: They wanted to improve the s... http://bit.ly/kn3Kr9 #bitcoin
1
1",,,1,1,[],https://twitter.com/bitcoinpoet/status/80777613500620800
