UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Bitcoin Money,@BitcoinMoney,2011-05-01T01:41:50.000Z,"Bitcoin Money
@BitcoinMoney
·
2011年5月1日","So long CoinPal, and thanks for all the bitcoins!  PayPal freezes out bitcoin exchange service: http://bit.ly/iklrnb #bitcoin
7
1",,,7,1,[],https://twitter.com/BitcoinMoney/status/64504769502396416
Bill Tribble,@bill_tribble,2011-05-01T11:45:25.000Z,"Bill Tribble
@bill_tribble
·
2011年5月1日",https://ianxz6zefk72ulzz.tor2web.org/ - Lol! #bitcoin - Silk Road,,,,,[],https://twitter.com/bill_tribble/status/64656668440535040
Thomas Stegh ❨ⴵ❩,@stegh,2011-05-01T06:26:58.000Z,"Thomas Stegh ❨ⴵ❩
@stegh
·
2011年5月1日",#BitCoin FAQ English: http://goo.gl/r2PgG German: http://goo.gl/KnPUH,,,,,[],https://twitter.com/stegh/status/64576527693656064
Wade A. Inganamort,@swadeshine,2011-05-01T16:56:48.000Z,"Wade A. Inganamort
@swadeshine
·
2011年5月2日","Here's an informative podcast describing #Bitcoin > http://goo.gl/HvYZ2 (English)
2",,,,2,[],https://twitter.com/swadeshine/status/64735031653969920
ＫＯＳＨＥＲＸ,@KosherX,2011-05-01T20:08:54.000Z,"ＫＯＳＨＥＲＸ
@KosherX
·
2011年5月2日",test #bitcoin,,,,,[],https://twitter.com/KosherX/status/64783375285755904
Bitcoin Poker Room,@betcoin,2011-05-01T14:04:14.000Z,"Bitcoin Poker Room
@betcoin
·
2011年5月1日",betco.in is down for maintenance. will be available in one hour. #bitcoin #poker,,,,,[],https://twitter.com/betcoin/status/64691603868098560
Thibault Gerondal,@Tycale,2011-05-01T03:13:23.000Z,"Thibault Gerondal
@Tycale
·
2011年5月1日",One #bitcoin exchange market openly DDoS'ing another one : http://bit.ly/kJbUHh ! >__<,,,,,[],https://twitter.com/Tycale/status/64527811293097984
FrankF,@Lightrider,2011-05-01T07:41:13.000Z,"FrankF
@Lightrider
·
2011年5月1日","So I'm part of the investor class now. I feel so dirty, but so geeky/revolutionary at the same time! #bitcoin #TZM #TVP  http://j.mp/l1mO9E",🦁,,,,[],https://twitter.com/Lightrider/status/64595212269391872
Duck Nebuchadnezzar,@duck1123,2011-05-01T21:02:32.000Z,"Duck Nebuchadnezzar
@duck1123
·
2011年5月2日","If your company allowed it, would you accept say 5% of your paycheck in #bitcoin at the going market rate?
3
5",,,3,5,[],https://twitter.com/duck1123/status/64796870874112000
Jonathan Harris,@jonone100,2011-05-01T23:14:09.000Z,"Jonathan Harris
@jonone100
·
2011年5月2日","via 
@bitcoinmedia
 > sell online & accept bitcoins as payment thru http://www.opencart.com with this #bitcoin extension http://bit.ly/k8O4s2
2",,,2,,[],https://twitter.com/jonone100/status/64829991376007168
Steven Nerayoff,@stevennerayoff,2011-05-01T21:08:05.000Z,"Steven Nerayoff
@stevennerayoff
·
2011年5月2日","1 BTC = $3.28 USD, Size: 6.06M BTC, Last 24h: 0.41M BTC in 4.3K trx, Difficulty: 109.7K, Forum posts/day: 1,268, Nodes: 1.4K, #bitcoin
3",,,3,,[],https://twitter.com/stevennerayoff/status/64798266000293888
Bitcoin,@bitcoinpoet,2011-05-01T22:58:32.000Z,"Bitcoin
@bitcoinpoet
·
2011年5月2日",Extensions - Bitcoin payment via mybitcoin.com: https://github.com/tabsa/opencart-bitcoin-payment-modul... http://bit.ly/mTMg74 #bitcoin,,,,,[],https://twitter.com/bitcoinpoet/status/64826061346709504
Wade A. Inganamort,@swadeshine,2011-05-01T19:09:21.000Z,"Wade A. Inganamort
@swadeshine
·
2011年5月2日","Got #bitcoin? Help me test it out by sending me a few cents. All $ will go to 
@EFF
. Address:  1G9KZ46NMRg2xm8Fr3EHVN4oqibqk9Pw27
1
1",,,1,1,[],https://twitter.com/swadeshine/status/64768388618125312
Bitcoin News & Views,@topnewsbitcoin,2011-05-01T03:44:51.000Z,"Bitcoin News & Views
@topnewsbitcoin
·
2011年5月1日","#Bitcoin's leading exchange retreats following DDOS attack: http://j.mp/m7nS2j 
@MtGox
 takes self offline for 24 hours for server hardening.
3",,,3,,[],https://twitter.com/topnewsbitcoin/status/64535728083836929
Kate Beasley,@katembeasley,2011-05-01T18:29:34.000Z,"Kate Beasley
@katembeasley
·
2011年5月2日","Is the bitconomy the frontier of economic innovation? #bitcoin http://canadaduane.posterous.com/is-the-bitconomy-the-frontier-of-economic-inn… via 
@canadaduane
1",,,,1,[],https://twitter.com/katembeasley/status/64758373559697408
Andrew Miller,@socrates1024,2011-05-01T01:27:17.000Z,"Andrew Miller
@socrates1024
·
2011年5月1日",#bitcoin is currently taking up two stories on the front page of http://news.ycombinator.com,🛡 🦓,,,,[],https://twitter.com/socrates1024/status/64501111322718208
Thomas Stegh ❨ⴵ❩,@stegh,2011-05-01T06:14:05.000Z,"Thomas Stegh ❨ⴵ❩
@stegh
·
2011年5月1日","“
@HackerNewsYC
: #MtGox Bitcoin exchange hit by DDoS attack http://goo.gl/fb/1yp5R” …I did not even hear about #bitcoin before yesterday.",,,,,[],https://twitter.com/stegh/status/64573283483402241
Bitcoin,@bitcoinpoet,2011-05-01T13:56:31.000Z,"Bitcoin
@bitcoinpoet
·
2011年5月1日",BiddingPond.com - The Bitcoin Auction Site - BTC Lives Here Ukash ...: Country: Germany () Shipping con... http://bit.ly/kJyKHp #bitcoin,,,,,[],https://twitter.com/bitcoinpoet/status/64689658583461888
Han Dao,@hackerkiba,2011-05-01T12:26:37.000Z,"Han Dao
@hackerkiba
·
2011年5月1日","Looks like a correction is setting in for #bitcoin price. Maybe, or maybe not.
1",,,1,,[],https://twitter.com/hackerkiba/status/64667035094884352
Ben McGinnes,@benmcginnes,2011-05-01T05:08:07.000Z,"Ben McGinnes
@benmcginnes
·
2011年5月1日","I'm really impressed by #Bitcoin, it's quadrupled in value in the last two or three weeks.",,,,,[],https://twitter.com/benmcginnes/status/64556681845161984
