UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Conrad Zen,@askconradzen,2021-06-01T18:56:50.000Z,"Conrad Zen
@askconradzen
·
2021年6月2日","ZWI DEFI NEWS
Breaking news the ultimate strategy for #pulsechain

https://realhex.com

#cardano⠀
#passiveincome⠀
#cryptocurrency⠀
#bitcoin⠀
#ico⠀
#zwicapital⠀
#investing⠀
#altcoin⠀
#ethereum⠀
#hexicans⠀
#askconradzen⠀
#makemoney
7
14
63",,7,14,63,['https://pbs.twimg.com/ext_tw_video_thumb/1399802081423233024/pu/img/cwy4KqviPrxaq5l6.jpg'],https://twitter.com/askconradzen/status/1399802133877194752
ZIL Memes,@MemesZil,2021-06-01T21:32:49.000Z,"ZIL Memes
@MemesZil
·
2021年6月2日","TODAY’S #GIVEAWAY 

 Prize: 100 $zil
 Ends: 24 hrs

EASY to enter:
 Retweet
 Follow 
@MemesZil
 First giveaway in June! Lots of great stuff coming this month for #zilliqa 

#zilliqat #zilmemes #zil #ZilliqaCommunity #cryptotwitter #btc #ethereum #ada #doge #xrp
GIF
ALT
54
313
200",🎉 🎉 💰 ⏰ 📢 😺,54,313,200,[],https://twitter.com/MemesZil/status/1399841388280287235
Caramurú Baumgartner ✹,@ocaramuru,2021-06-01T23:38:59.000Z,"Caramurú Baumgartner ✹
@ocaramuru
·
2021年6月2日","Is now available and open to offers on 
@SuperRare
  

Wonderland, 1/1 Edition 

https://superrare.co/artwork-v2/wonderland-25043…

#digitalart #nftart #NFTCommunity #nftcollector #wonderland #cryptoart #NFTartist #CryptoCollector #superrare #illustration #cryptoartist #eth #ethereum #art #popart
17
41
139",💎 🌈 ✨,17,41,139,['https://pbs.twimg.com/media/E21XU2qWQAI-KIo?format=jpg&name=small'],https://twitter.com/ocaramuru/status/1399873139899838473
Sleeping Giant,@GoFigureSG,2021-06-01T18:29:15.000Z,"Sleeping Giant
@GoFigureSG
·
2021年6月2日","30 minutes away from the latest Drop of Sleeping Giant! “Crypto Deli!” First come first serve! Live on Rarible #nft #NFTs #NFTCommunity #Bitcoin #doge #ETH #Ethereum #nftart #Crypto #cryptomarket #CryptoNews #sleepinggiant #rarible #FoundationInvite #TREASURE
4
4",🚨 🏪 🗞 🍔 🍟 🌭 🔥 🔥 ❗ 💛,,4,4,['https://pbs.twimg.com/ext_tw_video_thumb/1399795164516913156/pu/img/ZIy_wlcjVO6keVvy.jpg'],https://twitter.com/GoFigureSG/status/1399795192920690688
"8,731-541 (94.1%) / #1 CRYPTO SIGNALS",@BinanceKiller,2021-06-01T22:06:32.000Z,"8,731-541 (94.1%) / #1 CRYPTO SIGNALS
@BinanceKiller
·
2021年6月2日","VIP'S CASH AGAIN TODAY

100% VERIFIED WITH TIME STAMPED SIGNAL

#BTC #BITCOIN Take-Profit target #1
Profit:  97.0335% 
Period:  2 HOURS 27 MINUTES :
CROSS LEVERAGE



DMS OPEN
PROMOS ON

#Bitcoin #Dogecoin #Ethereum #BNB #BSC #Crypto
1
5
24",🎯 🌎 💵 💵 💵 🚀 🎯 📈 ⬇ ✅ 📈 ⏰ 🤣 😍 🤣 😍 🤣,1,5,24,['https://pbs.twimg.com/media/E21Dl4TXEAIf8Nk?format=png&name=small'],https://twitter.com/BinanceKiller/status/1399849871914504192
ThomasCanto.eth,@ThomCantoArt,2021-06-01T23:49:48.000Z,"ThomasCanto.eth
@ThomCantoArt
·
2021年6月2日","""Illusory Perspectives"" installed at Centre Georges Pompidou in Paris, 2016. My work plays with light, and its effects on surroundings. #art #artist #architecture #nftart #NFTCommunity #nftcollectors #NFTs #NFTcollectibles #metaverse #vr #ethereum
1
3
19",,1,3,19,"['https://pbs.twimg.com/media/E21brUPWYAIyyO9?format=jpg&name=small', 'https://pbs.twimg.com/media/E21brUcXMAAvFxy?format=jpg&name=small']",https://twitter.com/ThomCantoArt/status/1399875863143985162
The Crypto Cookies,@TheCryptoCooki1,2021-06-01T20:52:04.000Z,"The Crypto Cookies
@TheCryptoCooki1
·
2021年6月2日","Do you like Mystery Boxes and Giveaways?
Stay Tuned and Support us for more

#NFTcollectibles #NFTs #nft #NFTCommunity #nftart #NFTGiveaway #nftcollector #Ethereum #thecryptocookies
2
5",🍪 🍩 🍪 ❤,,2,5,['https://pbs.twimg.com/ext_tw_video_thumb/1399830940457783296/pu/img/BulxxhGHxQBGUF7P.jpg'],https://twitter.com/TheCryptoCooki1/status/1399831133819375617
Crypto Paul,@CryptoPaul85,2021-06-01T20:52:43.000Z,"Crypto Paul
@CryptoPaul85
·
2021年6月2日"," Exciting week in store for #ZEP 
@ZeppelinDao
 marketing is ramping up. I can feel the gainz coming 

#CryptoNews #Crypto #cryptocurrency #Memes #SAFEMOON #VanCat #btc #SHIBARMY #shiba #Ethereum #ETH #ADA #xrp #ltc #BNB #BSCGems
5
17
45",🔥 🔥 🔥 🚀 🚀 🚀 🚀 🚀 🚀,5,17,45,"['https://pbs.twimg.com/media/E20zJEGXwAsG26H?format=jpg&name=small', 'https://pbs.twimg.com/media/E20zJSfWEAcPR8s?format=jpg&name=small']",https://twitter.com/CryptoPaul85/status/1399831296445141000
CryptoMeta,@MetaCryptoOG,2021-06-01T20:13:08.000Z,"CryptoMeta
@MetaCryptoOG
·
2021年6月2日","- #Bitcoin is showing positive signs above USD 36,000.
- #Ethereum might rise towards USD 2,800.
- #XRP is trading above 1.00.
- #AAVE, #KSM, #THETA, and #WRX are up over 20%.
18
23",,,18,23,['https://pbs.twimg.com/media/E20qFEUVIAAA3Hl?format=jpg&name=small'],https://twitter.com/MetaCryptoOG/status/1399821337539928065
Forza,@Forza_Crypto,2021-06-01T22:38:29.000Z,"Forza
@Forza_Crypto
·
2021年6月2日","To the #crypto skeptics .. would you buy this chart?

#bitcoin #btc $btc #ethereum #eth $eth $bnb #binance #bsc #dogecoin $doge #polkadot $dot #cryptocurrency #cryptocurrencies #NFT #HODL #DeFi #CryptoTwitter #stonks #stockmarket #wallstreetbets #WSB #coinbase #CryptoNews
1
1
12",,1,1,12,['https://pbs.twimg.com/media/E21LHwsXwAQdDu4?format=jpg&name=small'],https://twitter.com/Forza_Crypto/status/1399857913485836298
HEXtronaut,@HEXtronaut,2021-06-01T19:34:49.000Z,"HEXtronaut
@HEXtronaut
·
2021年6月2日","#HEX is up 162% on the month while most of the market is down. 

No wonder all the “influencers” are up in arms and attacking #hexicans recently. 

#upandtotheright #salty #btc #bearmarket #BullMarket #Ethereum #Crypto #BNB #Cardano
2
24",,2,,24,['https://pbs.twimg.com/media/E20hUH4WQA0CtLv?format=jpg&name=900x900'],https://twitter.com/HEXtronaut/status/1399811693107105794
Crypto White Walker,@cryptowhitewalk,2021-06-01T18:11:33.000Z,"Crypto White Walker
@cryptowhitewalk
·
2021年6月2日","$ETH #Ethereum 
sorry about too many lines on the chart but unless price is above the yellow line i'd say don't force your longs
3
25",,,3,25,['https://pbs.twimg.com/media/E20OAd9XwAsRAW8?format=jpg&name=small'],https://twitter.com/cryptowhitewalk/status/1399790738376908807
Ninje Crypto -Get $LITH-,@CryptoNinje,2021-06-01T17:51:32.000Z,"Ninje Crypto -Get $LITH-
@CryptoNinje
·
2021年6月2日","Best charity token, best project to launch recently! 
@kojiearth
 

@1goonrich
 @K_PoBlah
 @BWalk28
 @elonmusk
 @davidgokhshtein
 @koreanjewcrypto
 

#doge #hokk #hoge #feg #pngn #akita #emax #keanu #leash #shibainu #charitytoken #NFT #NFTCommunity #defi #Ethereum #Bitcoin
4
4
4",,4,4,4,['https://pbs.twimg.com/media/E20IwalVUAMDS76?format=jpg&name=small'],https://twitter.com/CryptoNinje/status/1399785701927919617
CryptoPunks Bot,@cryptopunksbot,2021-06-01T22:27:01.000Z,"CryptoPunks Bot
@cryptopunksbot
·
2021年6月2日","Punk 5954 bought for 15.25 ETH ($39,746.99 USD) by 0x78b58e from 0x8b27de. http://larvalabs.com/cryptopunks/details/5954… #cryptopunks #ethereum
1
1
11",,1,1,11,['https://pbs.twimg.com/media/E21IuxPX0Ac81x8?format=png&name=small'],https://twitter.com/cryptopunksbot/status/1399855029352292352
Bitben,@3it3en,2021-06-01T23:51:47.000Z,"Bitben
@3it3en
·
2021年6月2日","One of my favorite #NFT on ""Ethereum Generation"" - Classic Edition. An absolute beauty and very meaningful #NFTdrop #nftcollector #nftcommunity #cryptoart #ethereum 
@nft_Art
 @nftspace
 #nftart 
@nfte_co
 @NFT_Community
 #digitalasset 

Bid @ 1 ETH 

https://mintable.app/collectibles/item/Ethereum-Generation---Classic-Edition-By-Bitben/Ol36ELe5Mx64h8t…
1
4",✨ 😍 ⌛ 💎 🙌,,1,4,['https://pbs.twimg.com/media/E21cIdPWYA8n-JU?format=jpg&name=small'],https://twitter.com/3it3en/status/1399876362316488704
cryptokid,@cryptokid901,2021-06-01T23:37:59.000Z,"cryptokid
@cryptokid901
·
2021年6月2日","My latest 
@AltPress
 column on trading cryptocurrencies. Expected references to 
@coinbase
 #Bitcoin #Ethereum but also lesser-known coins like 
@ReVolt_ALYI
 and 
@assfinance
. 

#DeFi #CRYPTOTRADE #Crypto #Coinbase #NFT #NFTARTFinance #decentralizedfinance #blockchain
altpress
@AltPress
 · 2021年6月2日
Curious about how to buy cryptocurrency? Here’s a small guide to make your journey into the cryptoverse a little easier https://altpress.com/features/ways-to-buy-cryptocurrency-bitcoin/…
1
5
19",,1,5,19,['https://pbs.twimg.com/profile_images/1504825054340825097/ZuEZgn_J_mini.png'],https://twitter.com/cryptokid901/status/1399872888639918080
{X},@trueIoV,2021-06-01T21:12:12.000Z,"{X}
@trueIoV
·
2021年6月2日","I think that #Ethereum could take its rightful place(if lucky) as a 
@FlareNetworks
 layer 2/sidechain .

Good luck 
@ethereum
 & 
@VitalikButerin
 !
2
11
100",☀,2,11,100,[],https://twitter.com/trueIoV/status/1399836201977327616
VIUUW,@viuuw,2021-06-01T19:46:22.000Z,"VIUUW
@viuuw
·
2021年6月2日","Look what I found! Sky Cruiser collectible  
@asong0116
 https://rarible.com/token/0xd07dc4262bcdbf85190c01c996b4c06a461d2430:531788…? #rarible #ethereum #nonfungible #digitalasset #nft via 
@rariblecom
rarible.com
Sky Cruiser
A sci-fi piece that illustrates a flying vehicle in a futuristic city.
1
4
4",,1,4,4,[],https://twitter.com/viuuw/status/1399814598161747970
Josh Zemel,@joshmzemel,2021-06-01T19:08:28.000Z,"Josh Zemel
@joshmzemel
·
2021年6月2日","#Cardano aims to be a better blockchain and give #Ethereum a run for its money. But how does it compare to #Holochain?

#AHolochainPerspective

[ my latest article ]
blog.holochain.org
Cardano: A Holochain Perspective
#AHolochainPerspective
4
1
26",➡,4,1,26,['https://pbs.twimg.com/card_img/1514883375055749124/5Ar0ZEYP?format=jpg&name=small'],https://twitter.com/joshmzemel/status/1399805061753147401
Bob Gourley,@bobgourley,2021-06-01T21:49:30.000Z,"Bob Gourley
@bobgourley
·
2021年6月2日","Interesting way to visualize state of government debt around the world. https://howmuch.net/articles/state-of-the-worlds-government-debt-2021… One intrinsic value of #Bitcoin & #Ethereum is that math keeps them from being able to be devalued like this (and soon some #ETH will be burned in each transaction). #OODINT 
@ooda
howmuch.net
Visualizing the State of Government Debt Around the World (Update, 2021)
Here’s the best way to visualize which countries have the worst debt to GDP ratios in the world.
5
5",,,5,5,['https://pbs.twimg.com/card_img/1515340250754830337/utLQfykc?format=jpg&name=small'],https://twitter.com/bobgourley/status/1399845585197412360
Monstero || Monstrecrypto.eth ||,@Monstrecrypto,2021-06-01T21:59:39.000Z,"Monstero || Monstrecrypto.eth ||
@Monstrecrypto
·
2021年6月2日","Got my Bonsai! Bonsai #5750 collectible  
@zenft_
 I guess I am a Keshitsubo now  https://rarible.com/token/0xec9c519d49856fd2f8133a0741b4dbe002ce211b:5750…? #rarible #ethereum #nonfungible #digitalasset #nft via 
@rariblecom
1
2
14",🔥 🔥 💊,1,2,14,['https://pbs.twimg.com/media/E21CdzAWQAwK6xU?format=jpg&name=small'],https://twitter.com/Monstrecrypto/status/1399848140770009088
Trading Nomadic,@TradeNomadic,2021-06-01T21:41:00.000Z,"Trading Nomadic
@TradeNomadic
·
2021年6月2日","Join me at 7pm Eastern, for our Tuesday stream with 
@Benzinga
 for live analysis, both stocks and crypto! Let me know what you're looking at in the chat! 

#Stocks #Crypto #LIVE #Cryptocurrency #Bitcoin #Ethereum $BTC $ETH $IAG $AMC $GME $BB $TSLA $AMD
youtube.com
Does this chart predict bitcoin? | Trading Nomadic | Stock Market Live
On today's show: $BTC $ETH $IAG $AMC $GME $BB $TSLA $AMDTrading Nomadic is a swing trader with a unique style called ""Harmonics."" Momentum, reversals, breako...
3
7",,,3,7,['https://pbs.twimg.com/card_img/1515654621754060801/YH0Rg17D?format=jpg&name=240x240'],https://twitter.com/TradeNomadic/status/1399843449801744393
