UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
美国互惠财富集团 Sky Vision Holding,@holding_vision,2021-06-01T23:38:58.000Z,"美国互惠财富集团 Sky Vision Holding
@holding_vision
·
2021年6月2日","24小时新闻“惠”总（2021年6月1日）
每日一分钟，知晓天下事。

#新闻 #News #投资 #理财 #美国 #拜登 #加密货币 #股票 #美股 #Bitcoin #Biden #比特幣 #美金 #人民币 #美元 #ZOOM #财经新闻 #联邦 #USA 
@USA_China_Talk
 @USAGov
0:51
20 次观看
1",,,,1,[],https://twitter.com/holding_vision/status/1399873133700554752
比特币大总,@atom500dao,2021-06-01T23:42:37.000Z,"比特币大总
@atom500dao
·
2021年6月2日","政策完全落地之前，是制造谣言引发踩踏的最后机会。不必恐慌，现在已经是日线级别的底部形态了，有针没针这里都是这波行情的底部区间。如果空仓，需要很认真的考虑踏空的风险了。信就信，不信尽管在评论区杠，方便我骂完拉黑。 #比特币 #以太坊 #doge #Bitcoin #USDT #USD #Cosmos
1
3",,1,,3,['https://pbs.twimg.com/media/E21aCLaVUAcgl5A?format=jpg&name=900x900'],https://twitter.com/atom500dao/status/1399874055562399744
相場王ししゃもん(sixamo),@komochi4xamo,2021-06-01T23:12:50.000Z,"相場王ししゃもん(sixamo)
@komochi4xamo
·
2021年6月2日","$DOGE

#Bitcoin
#BTC
6
8
117",,6,8,117,['https://pbs.twimg.com/media/E21TMprVEAQb929?format=jpg&name=small'],https://twitter.com/komochi4xamo/status/1399866560131452928
SIR HONK-A-LOT,@kenobi_d,2021-06-01T22:51:38.000Z,"SIR HONK-A-LOT
@kenobi_d
·
2021年6月2日","this is so awesome  lfg #Bitcoin
GIF
Guy Swann
@TheGuySwann
 · 2021年6月2日
Never before seen footage of Satoshi's last battle against Fiat Money!

You are not prepared 
[ sound on]
https://youtu.be/twxt4NpO-Hs
显示这个主题帖
1
1
5",😆 😆 😆 😆 😆 😆 😆 🔥 🔥 🔥 🔥 🔥 🌅 🌅 🌅 🌅 🌅 ⚡ 🔥 🎧,1,1,5,"['https://pbs.twimg.com/tweet_video_thumb/E21OXJbWUAcTBch.jpg', 'https://pbs.twimg.com/profile_images/1401969630634196995/DqOuszMi_mini.jpg']",https://twitter.com/kenobi_d/status/1399861225400459266
SkyBorn,@SkyBornBSC,2021-06-01T22:51:28.000Z,"SkyBorn
@SkyBornBSC
·
2021年6月2日","We’ve reached ANOTHER milestone in UNDER four days !! 2,000 HOLDERS  #BSC #CryptoNews #BNB #cryptocurrency #PancakeSwap #Bitcoin @Ilovecryptocur2 
@therealmrcrypto
7
11
31",💵 💵 💵 💵,7,11,31,['https://pbs.twimg.com/media/E21OU0lWEAQw7Z6?format=jpg&name=small'],https://twitter.com/SkyBornBSC/status/1399861181733609472
Bitcoin Archive,@BTC_Archive,2021-06-01T22:54:26.000Z,"Bitcoin Archive
@BTC_Archive
·
2021年6月2日","Guggenheim files w SEC for another fund that will have #Bitcoin  exposure. 

This was their CIO last Friday 
Scott Minerd
@ScottMinerd
 · 2021年5月29日
Crypto investors be warned: be prepared for a volatile holiday weekend.
53
106
765",🗄 🚀 🌔 👇,53,106,765,['https://pbs.twimg.com/profile_images/718514833453420544/yvK3E6x4_mini.jpg'],https://twitter.com/BTC_Archive/status/1399861927292149760
TokenSniper,@maknmyendz,2021-06-01T23:22:17.000Z,"TokenSniper
@maknmyendz
·
2021年6月2日","$Cava is raising the bar when it comes to Crypto. Their tokenomics are one of a kind, and their humanitarian effort will set the standard. Join us as we give back to multiple charities and become more than just a ""coin"" @Cava_Official 
#memecoin #dogcoin #Bitcoin #cryptocurrency
17
23",🔫,,17,23,['https://pbs.twimg.com/media/E21VYSQXIAg503b?format=jpg&name=small'],https://twitter.com/maknmyendz/status/1399868936485756928
Knut Svanholm,@knutsvanholm,2021-06-01T22:21:48.000Z,"Knut Svanholm
@knutsvanholm
·
2021年6月2日","#Bitcoin is the off button on the hamster's wheel
9
48
434",,9,48,434,[],https://twitter.com/knutsvanholm/status/1399853717613125637
Stephen Chow,@chowcollection,2021-06-01T22:50:59.000Z,"Stephen Chow
@chowcollection
·
2021年6月2日","If you want to have a secret #Bitcoin meeting in Miami, go to a vegetarian restaurant.
7
8
169",,7,8,169,[],https://twitter.com/chowcollection/status/1399861059494817792
Shaksham Sam sharma,@ShakshamSharmaV,2021-06-01T23:36:17.000Z,"Shaksham Sam sharma
@ShakshamSharmaV
·
2021年6月2日","CoinSwitch turns 4 today

As we celebrate 4 years of crypto revolution, we are giving away #Bitcoin  worth INR 100000. Quote retweet this announcement tweet with the hashtag #CoinSwitchTurns4 to participate & 200 lucky winners will win 

TnC 
CoinSwitch Kuber: India's Largest Crypto App
@CoinSwitchKuber
 · 2021年6月1日
CoinSwitch turns 4 today

As we celebrate 4 years of crypto revolution, we are giving away #Bitcoin  worth INR 100000. Quote retweet this announcement tweet with the hashtag 
显示这个主题帖
3
4",🚀 👇 🚀 🚀 👇,,3,4,"['https://pbs.twimg.com/media/E2y6vs1VEAIIuyK?format=jpg&name=small', 'https://pbs.twimg.com/profile_images/1258076387224637441/TV3prLsx_mini.jpg', 'https://pbs.twimg.com/media/E2y6vs1VEAIIuyK?format=jpg&name=240x240']",https://twitter.com/ShakshamSharmaV/status/1399872458119778307
Bitcoin Well,@TheBitcoinWell,2021-06-01T22:46:09.000Z,"Bitcoin Well
@TheBitcoinWell
·
2021年6月2日","A few thoughts from our Founder & CEO 
@adamobrien
, on the recent changes to Canadian regulations in the #bitcoin and #cryptocurrency space
6
12",👇,,6,12,['https://pbs.twimg.com/ext_tw_video_thumb/1399850795957243905/pu/img/xS2u7m3GD1lg0MjR.jpg'],https://twitter.com/TheBitcoinWell/status/1399859843070976007
CuteZilla,@ZillaCute,2021-06-01T23:20:46.000Z,"CuteZilla
@ZillaCute
·
2021年6月2日","BitZilla is now listed on #OpenSea  Waiting for diamond heads

https://opensea.io/assets/0x495f947276749ce646f68ac8c248420045cb7b5e/80526197922351697722612881682199201654335123848290033746969305291558599262209/…

#NFT #nftart #NFTCommunity #NFTs #nftcollector #NFTartist #nftcollectors #NFTcollectibles #NFTdrop #NFTdrops #NFTartists #pixelart #Cryptoart #NFTcollectibles #Bitcoin #cryptocurrency
opensea.io
CuteZilla #447 - CuteZilla | OpenSea
Welcome to Planet CuteZilla, where we discovered herds of adorable creatures happily roaming and thriving here. The first species we encountered is Pixelated 3-Eyed Dinosaurs. They are not scary,...
3
5",🎉 💎 🙌,,3,5,['https://pbs.twimg.com/card_img/1515976767621808132/tf4zUjBw?format=jpg&name=small'],https://twitter.com/ZillaCute/status/1399868554648772610
