UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
LightningNetworkStores,@bitcoinLNS,2019-12-03T19:23:56.000Z,"LightningNetworkStores
@bitcoinLNS
·
2019年12月4日","  New venue  

Arnhem Bitcoin City  
Over 100 merchants in the city centre accepting Bitcoin + LN

https://lightningnetworkstores.com/store/2467

#LN #btc #lightning #bitcoin #bitcoinLNS #LightningNetwork
1
5
19",⚡ ⚡,1,5,19,['https://pbs.twimg.com/media/EK4qxPHWkAAyyBD?format=jpg&name=small'],https://twitter.com/bitcoinLNS/status/1201945178891857921
Knut Svanholm,@knutsvanholm,2019-12-03T21:43:37.000Z,"Knut Svanholm
@knutsvanholm
·
2019年12月4日","Have you read it yet?
#bitcoin
https://amazon.com/Bitcoin-Sovereignty-mathematics-Knut-Svanholm/dp/1090109911/…
4
6
19",,4,6,19,['https://pbs.twimg.com/media/EK5KvDpXsAEA8jb?format=jpg&name=small'],https://twitter.com/knutsvanholm/status/1201980333740249089
Brad Mills,@bradmillscan,2019-12-03T21:22:14.000Z,"Brad Mills
@bradmillscan
·
2019年12月4日","Think the #Bitcoin halvening is priced in?

Here’s an anecdotal data point.

The smartest minds in government in charge of anti-money laundering etc don’t really understand bitcoin, but the halvening is giving them FOMO.

Is this what #hyperbitcoinization looks like?

Buy Bitcoin
8
7
35",🔑,8,7,35,"['https://pbs.twimg.com/media/EK5F1diWoAEsRQT?format=jpg&name=small', 'https://pbs.twimg.com/media/EK5F1deX0AEnU-t?format=jpg&name=small']",https://twitter.com/bradmillscan/status/1201974949319188480
twigwam,@twigwam,2019-12-03T21:32:13.000Z,"twigwam
@twigwam
·
2019年12月4日","""While our first love is #Bitcoin, we’re super bullish on #DeFi and #Ethereum.""-- Wyre  Ethereum [
@sendWyre
 Blog]
blog.sendwyre.com
Wyre Ethereum
A Quick Look at How We Got so Connected With Ethereum, What’s Next, and New Featured Partners of Wyre V2
10
29",🌐 ❤ ❤,,10,29,['https://pbs.twimg.com/card_img/1514609662053974020/5VwBys-6?format=jpg&name=small'],https://twitter.com/twigwam/status/1201977463187881990
Vizique,@Vizique,2019-12-03T20:04:49.000Z,"Vizique
@Vizique
·
2019年12月4日","Limited Edition Magical Crypto Friends 
4 Coins
4 Chips
4 Embroidered Patches
Ships worldwide

2 sets for sale 

#bitcoin #collectables #liquid #silver
#crypto
1
1
5",,1,1,5,"['https://pbs.twimg.com/media/EK40GTFWsAAR5VC?format=jpg&name=small', 'https://pbs.twimg.com/media/EK40GTGXkAAz-gY?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EK40GTCWwAARDDd?format=jpg&name=360x360']",https://twitter.com/Vizique/status/1201955466307342341
Ryan Leopold,@ryanleopold_can,2019-12-03T21:47:34.000Z,"Ryan Leopold
@ryanleopold_can
·
2019年12月4日","Good news! We've refreshed our #Accounting for #Crypto publication with expanded content on fair value considerations. 
@PwC
 #IASB #IFRS #Bitcoin #BTC https://pwc.to/33NuUk2
1
7",,,1,7,['https://pbs.twimg.com/media/EK5LpKlWkAYMWNK?format=jpg&name=small'],https://twitter.com/ryanleopold_can/status/1201981324657123330
WizardofAus 丰,@BTCSchellingPt,2019-12-03T19:56:50.000Z,"WizardofAus 丰
@BTCSchellingPt
·
2019年12月4日","#proofofkeys is 3rd Jan: 30 days to go 

If you've never withdrawn your #bitcoin from the exchange you bought on, don't worry, it's not too hard, and guess what - you're not alone!  Today's first step is to set aside a few hours this month to do that.  When works for you? 
2
6
42",🔑 ⚡ 🔑 ⏲ 👇,2,6,42,[],https://twitter.com/BTCSchellingPt/status/1201953460733661184
CreamPress,@CreamPress,2019-12-03T20:59:08.000Z,"CreamPress
@CreamPress
·
2019年12月4日","Bitcoin Corrects And What’s Next 
https://creamcoin.com/bitcoin-corrects-and-whats-next/…
@creamcoin
 #bitcoin #blockchain #correction #cryptocurrency
3
6",,,3,6,[],https://twitter.com/CreamPress/status/1201969138257813506
Altcoin_Maximalist.ELA,@ELAmaximalist,2019-12-03T21:03:51.000Z,"Altcoin_Maximalist.ELA
@ELAmaximalist
·
2019年12月4日","Now that traditional markets have ruined the scarcity of #Bitcoin with paper trading, shouldn't we move our fiat to a different cryptocurrency? One that can't yet be manipulated by big money and one that still has exponential room to grow?
2
5
8",,2,5,8,[],https://twitter.com/ELAmaximalist/status/1201970324604096514
Bloq,@bloqinc,2019-12-03T18:25:57.000Z,"Bloq
@bloqinc
·
2019年12月4日",".
@BinanceBCF
 is auctioning off lunch with 
@bloqinc
 co-founder and chairman 
@MatthewRoszak
. 

""Get the low down on all things bitcoin, crypto, blockchain and beyond…""

#chicago #nyc #sfo #london #singapore #bitcoin #cryptocurrency
charitybuzz.com
Lunch with Bitcoin Investor, Entrepreneur & Advocate, Matthew Roszak
Enjoy a 2-hour lunch meeting with Bitcoin Investor, Entrepreneur & Advocate, Matthew Roszak in Chicago, New York, San Francisco, London or Sing...
4
9
20",,4,9,20,['https://pbs.twimg.com/card_img/1516239398290997251/1ejEpKbt?format=jpg&name=small'],https://twitter.com/bloqinc/status/1201930588409589760
