UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
RD ₿TC,@RD_btc,2020-11-14T21:50:24.000Z,"RD ₿TC
@RD_btc
·
2020年11月15日","#Bitcoin is F you money 
GIF
18
83
324",😝,18,83,324,[],https://twitter.com/RD_btc/status/1327730628666798082
Max,@maxkeiser,2020-11-14T22:33:51.000Z,"Max
@maxkeiser
·
2020年11月15日","This war-vacuum created by Trump pressured thousands of murDORis government officials in the DNC to engage in v0t3 R1gg1ng 

#Bitcoin fixes this
19
76
314",💙,19,76,314,['https://pbs.twimg.com/media/Em0V6VAXIAEhMDN?format=jpg&name=small'],https://twitter.com/maxkeiser/status/1327741561166319617
Brad Mills,@bradmillscan,2020-11-14T21:18:47.000Z,"Brad Mills
@bradmillscan
·
2020年11月15日","Etherium is currently experiencing a service outage 

Bcash is currently experiencing another strongman fork-off 

Plz don't say Bitcoin in the same sentence as “Crypto”

#Bitcoin = cypherpunk activist hard money.
Crypto = fiat IOUs, junk bonds & penny stocks on a blockchain.
26
36
243",🔑 👏 🤡,26,36,243,"['https://pbs.twimg.com/media/Em0Eu84XUAEMOmW?format=jpg&name=small', 'https://pbs.twimg.com/media/Em0Eu82WEAMaX0R?format=jpg&name=small']",https://twitter.com/bradmillscan/status/1327722673384923137
CoinBeast,@coinbeastmedia,2020-11-14T21:45:14.000Z,"CoinBeast
@coinbeastmedia
·
2020年11月15日","A #bitcoin transaction worth over $142,000,000 USD was just sent, paying a fee of 0.00383883 bitcoin or ~$60.00 USD.

That's a transaction fee of 0.000042%

Welcome to the future.
4
17
87",🔥 🔥,4,17,87,['https://pbs.twimg.com/media/Em0KKs9UcAAq5hZ?format=jpg&name=small'],https://twitter.com/coinbeastmedia/status/1327729329309007872
XYO Johnny,@DR6am,2020-11-14T23:30:06.000Z,"XYO Johnny
@DR6am
·
2020年11月15日","Too many people are trapped in the ""Alts are going to dump if #Bitcoin dumps"" mindset. $BTC is going to run all the way into December with small pullbacks. #alts have no choice, but to follow, parabolically. 4-6 week bull cycle run. Many 4x+ waiting.

#altseason #crypto #altcoins
3
5
20",,3,5,20,['https://pbs.twimg.com/media/Em0ipLpXUAE1WFs?format=jpg&name=360x360'],https://twitter.com/DR6am/status/1327755719349833728
Gery73,@GeryRodriguez73,2020-11-14T22:53:08.000Z,"Gery73
@GeryRodriguez73
·
2020年11月15日","#Bitcoin is already plan A for millions of people.
2
2",,,2,2,['https://pbs.twimg.com/media/Em0aUxsXIAA8fUo?format=jpg&name=small'],https://twitter.com/GeryRodriguez73/status/1327746414013788160
Sean Williams,@iArtSometimes,2020-11-14T23:21:39.000Z,"Sean Williams
@iArtSometimes
·
2020年11月15日","a lot on my mind lately, but my second ever 
@SuperRare_co
 piece: ‘Self Portrait of the Artist Ünder Stress’ is available now for bidding! 

https://superrare.co/artwork-v2/self-portrait-of-the-artist-%C3%BCnder-stress-16180… #eth #cryptoart #nft #nftart #ethereum #bitcoin #crypto
8
28
107",🌍 🌍 💙 🧠 👁,8,28,107,"['https://pbs.twimg.com/media/Em0g1pEWMAQlY1l?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Em0g1pFW4AEVHuA?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Em0g1pEXcAAJYZe?format=jpg&name=small', 'https://pbs.twimg.com/media/Em0g1pEXEAAIE-w?format=jpg&name=360x360']",https://twitter.com/iArtSometimes/status/1327753592183394306
EllioTrades,@elliotrades,2020-11-14T22:46:01.000Z,"EllioTrades
@elliotrades
·
2020年11月15日","ETHEREUM is 5 years old and worth over $50 Billion yet #bitcoin maxis claim it isn't market proven

Logically this leads to one of two conclusions, either:

A) They don't understand the market

OR

B) They do understand and are willfully misleading others

yikes
49
41
415",,49,41,415,[],https://twitter.com/elliotrades/status/1327744622727024646
Barbaris,@Barbari70481647,2020-11-14T22:37:17.000Z,"Barbaris
@Barbari70481647
·
2020年11月15日","Modern Bitcoin Casino & Sports betting platform. Enhanced privacy. Instant deposits & withdrawals. Provably fair slots & games. 130+ crypto currencies.
Join NOW and WIN
https://stake.com/?c=registrator

#casino #bitcoin #gambling #crypto #eth #ltc #doge 
@cctip_io
 draw 10 DOGE 150
3
34
22",🔥 ➡,3,34,22,['https://pbs.twimg.com/media/Em0WbdmWMAQ-5NR?format=jpg&name=small'],https://twitter.com/Barbari70481647/status/1327742425603969027
Barry Dutton | #Liberty Maximalist $BTC $CEL $ETH,@BarryDutton,2020-11-14T23:23:59.000Z,"Barry Dutton | #Liberty Maximalist $BTC $CEL $ETH
@BarryDutton
·
2020年11月15日","Bull Run incoming.

If you missed the 2013 and 2017 runs, you are now informed.

Previous ATH's are gonna be blown out of the #fluoride rich waters. 

#BitcoinCash #Bitcoin #AltCoins #Ethereum #BCH #BTC #Economics #Money #Markets
1
5",,,1,5,['https://pbs.twimg.com/media/Em0gi2UXUAIYbng?format=png&name=small'],https://twitter.com/BarryDutton/status/1327754177414635523
Chris P Thompson,@CryptoBooksAlt,2020-11-14T20:45:52.000Z,"Chris P Thompson
@CryptoBooksAlt
·
2020年11月15日","Project #Redd history book is 100% complete

$DGB history research (2014-2020 timeline) begins this weekend. If you wish to support the write-up:

#DigiByte: D6hk8wdQhayGtMm7g3a4Usyq62QAsnp2JB
#Bitcoin : 1AeYQnpEqxAV4LdrFE5AzquqheTekLNggx

#blockchain #digiassets #cryptocurrency
1
6",,,1,6,['https://pbs.twimg.com/media/Emz9L4tW8AkX6qC?format=jpg&name=small'],https://twitter.com/CryptoBooksAlt/status/1327714386631385092
