UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Harmony 中文,@Harmony_CN1,2019-12-14T14:10:19.000Z,"Harmony 中文
@Harmony_CN1
·
2019年12月14日","#每日Harmony同步更新
我们的工程师 
@DanielVDMaden
 & 
@gupadhyaya
 解答了这场辩论的论点：“我们不是已经通过 #Ethereum 解决了这个问题吗？
@VitalikButerin
 认为这一切已经解决了——这些解决方案已经起作用了，对吗？”
完整视频请点击：https://youtube.com/watch?v=ViDE3mOXIM0&feature=youtu.be…
Harmony
@harmonyprotocol
 · 2019年12月14日
Our engineers @DanielVDMaden & @gupadhyaya answer the Debate of the Debates:

""Didn't we solve this already with #Ethereum? @VitalikButerin figured this all out- These solutions are functional already, right?""

Full Video: https://youtube.com/watch?v=ViDE3mOXIM0&feature=youtu.be…
0:20
1,655 次观看
1
5",💙 💙,,1,5,"['https://pbs.twimg.com/profile_images/1042602345979211776/HGlJ9PPI_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1205553714406285314/pu/img/kT3Z8IRAQKEgr02M.jpg']",https://twitter.com/Harmony_CN1/status/1205852520746078210
BrrrrrravoCoin: Reviews on Blockchain,@BravoCoin,2019-12-14T22:03:29.000Z,"BrrrrrravoCoin: Reviews on Blockchain
@BravoCoin
·
2019年12月15日"," BRACE YOURSELVES

 #BLASTCODES ARE COMING 

#bravoblastcode #bravoblastcodes $bravo #blockchain #bitcoin #ethereum #steemit #btc $btc #crypto #cryptocurrencies #cryptotwitter #altcoin #altcoins #earn #cryptocurrency #litecoin #ltc #dgb #digibyte $dgb #TRON #trx
6
24
42",⚔ ⚔ 💥 🔥 🚀 💥 🔥 🚀,6,24,42,[],https://twitter.com/BravoCoin/status/1205971598932467713
Age of Rust,@AgeofRust,2019-12-14T19:55:43.000Z,"Age of Rust
@AgeofRust
·
2019年12月15日","Even though the NX City level won't appear until Season 2 of Age of Rust, there's going to be plenty to look forward to. #screenshotsaturday #madewithunity #enjin #Ethereum
5
24
92",,5,24,92,['https://pbs.twimg.com/ext_tw_video_thumb/1205939398337912832/pu/img/MauN0Pg2JPuyE6uc.jpg'],https://twitter.com/AgeofRust/status/1205939445725220865
CandleBoxAI,@candleboxlaw,2019-12-14T12:59:03.000Z,"CandleBoxAI
@candleboxlaw
·
2019年12月14日","Ether #Ethereum
5
5
16",,5,5,16,['https://pbs.twimg.com/media/ELv8Kk6WoAAijIM?format=jpg&name=small'],https://twitter.com/candleboxlaw/status/1205834588016259073
Ｒ Ｏ Ｂ Ｎ Ｅ Ｓ Ｓ - Ｖ ２ロブネス バージョン2,@ROBNESSOFFICIAL,2019-12-14T23:22:11.000Z,"Ｒ Ｏ Ｂ Ｎ Ｅ Ｓ Ｓ - Ｖ ２ロブネス バージョン2
@ROBNESSOFFICIAL
·
2019年12月15日","-------------- 'HODL Ave.' ----------------

A new #crypto #art collaboration by 
@NorrieHarman
 x Robness Cyberpop. Reserve price is $1000(7 #ethereum currently).

'Surreal expression of the maniacal nature of HODLism.'
-->https://superrare.co/artwork-v2/hodl-ave.-6112…

#bitcoin #blockchain #CryptoNews
6
26",,,6,26,['https://pbs.twimg.com/media/ELyKyUMVUAEPA-p?format=jpg&name=small'],https://twitter.com/ROBNESSOFFICIAL/status/1205991402510766080
Ｒ Ｏ Ｂ Ｎ Ｅ Ｓ Ｓ - Ｖ ２ロブネス バージョン2,@ROBNESSOFFICIAL,2019-12-14T19:03:57.000Z,"Ｒ Ｏ Ｂ Ｎ Ｅ Ｓ Ｓ - Ｖ ２ロブネス バージョン2
@ROBNESSOFFICIAL
·
2019年12月15日","----------- V i r t u a l  S k i e s  V -----------

'Minimal Landscape Abstraction in the Virtual World.'

Bid on 
@SuperRare_co
 with #ethereum $Eth before the #blockchain #art market leaves to the moon.

#mooning #bitcoinnews #bitcoin
GIF
2
16",,,2,16,['https://pbs.twimg.com/tweet_video_thumb/ELxPo55UEAA2i_R.jpg'],https://twitter.com/ROBNESSOFFICIAL/status/1205926415377391617
miss al simpson,@missalsimpson,2019-12-14T14:07:44.000Z,"miss al simpson
@missalsimpson
·
2019年12月14日","Frida Kahlo is one of my all-time favourite artists. She was no-one's muse...

https://superrare.co/artwork-v2/i-am-my-own-muse-6088…

#cryptoart #fridakahlo #scottishart #ethereum #blockachainart #art
1
10",,,1,10,['https://pbs.twimg.com/media/ELwL3__WoAAl0Zi?format=png&name=small'],https://twitter.com/missalsimpson/status/1205851871321247745
Blockchain Poker,@BlockchainPoker,2019-12-14T02:43:28.000Z,"Blockchain Poker
@BlockchainPoker
·
2019年12月14日","#blockchainpoker now supports deposits via alternative currencies via 
@sideshiftai
!

Give it a try and let us know what you think: https://blockchain.poker.

#bitcoin #BitcoinCash #ethereum #monero #dash
2
3
9",,2,3,9,['https://pbs.twimg.com/media/ELtvRJoUYAAmDKx?format=jpg&name=small'],https://twitter.com/BlockchainPoker/status/1205679669850206208
defiprime,@defiprime,2019-12-14T18:46:17.000Z,"defiprime
@defiprime
·
2019年12月15日",".
@KyberNetwork
 Ecosystem Report  
In November KyberNetwork surpassed $400 million total volume, carried out the 500,000th trade on the network, and hit a daily volume of $7.33 million.

https://blog.kyber.network/kyber-ecosystem-report-9-29d1c64b48a7… 
#defi #ethereum
blog.kyber.network
Kyber Ecosystem Report #9
Hello dear Kyberians!
3
15
75",🔥,3,15,75,['https://pbs.twimg.com/card_img/1515683116194709506/WKuY_gQk?format=jpg&name=small'],https://twitter.com/defiprime/status/1205921970891608065
Hackatao ♛,@Hackatao,2019-12-14T16:51:33.000Z,"Hackatao ♛
@Hackatao
·
2019年12月15日","I don't understand why people spend their time watching football and baseball games when they can watch #Cryptoart bid wars on 
@SuperRare_co
 

https://superrare.co/activity 

#Eth #Blockchain #Ethereum #bitcoin
superrare.com
@activity | SuperRare
SuperRare is the digital art market on Ethereum. Each artwork is authentically created by an artist in the network, and tokenized as a collectible digital item that you can own, display and trade.
5
27",🤣 😀 🤣,,5,27,[],https://twitter.com/Hackatao/status/1205893097823047681
DeFi Dad ⟠ defidad.eth ≡,@DeFi_Dad,2019-12-14T21:10:10.000Z,"DeFi Dad ⟠ defidad.eth ≡
@DeFi_Dad
·
2019年12月15日","About f*#*ing time! #Ethereum
Eric ⌐◨-◨
@econoar
 · 2019年12月15日
Ethereum support coming to Fidelity in the new year.

https://eng.ambcrypto.com/ethereum-support-coming-to-fidelity-in-the-new-year-tom-jessop/…
显示这个主题帖
2
24",🦇 🔈,,2,24,['https://pbs.twimg.com/profile_images/1494751040666693635/9KU78Cfr_mini.png'],https://twitter.com/DeFi_Dad/status/1205958179827400704
