UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Richard Heart FREE AIRDROP! ETH,@RichardHeartWin,2020-11-01T18:20:28.000Z,"Richard Heart FREE AIRDROP! ETH
@RichardHeartWin
·
2020年11月2日","People are selling all their #Bitcoin for HEX.
#Ethereum for HEX.
#XRP for HEX.
All roads lead to HEX!
31
26
213",👉,31,26,213,['https://pbs.twimg.com/media/ElwfOpQWoAgPKwM?format=jpg&name=small'],https://twitter.com/RichardHeartWin/status/1322966753232756738
TheSeaVerse,@TheSeaVerse,2020-11-01T18:18:39.000Z,"TheSeaVerse
@TheSeaVerse
·
2020年11月2日","Who is ready?? #seaswap exchange launching soon 
#DeFi #fish #ETH #Ethereum #DEX #Crypto #cryptocurrency #Bitcoin #btc #savetheplanet #blockchain #smartcontracts
26
23
39",💥 💥 💥 💥 🚀 🚀 🚀 🚀 🚀,26,23,39,['https://pbs.twimg.com/media/Elwe1dVXgAE3OYh?format=jpg&name=small'],https://twitter.com/TheSeaVerse/status/1322966296657616897
Frenzoned,@VeryRareFren,2020-11-01T14:33:54.000Z,"Frenzoned
@VeryRareFren
·
2020年11月1日","James Pepond. #Cryptotwitter #Ct #Raripepe #Pepe #Crypto #Cryptocurrency #Rari #Rarible #Btc #Bitcoin #Ethereum #Eth #Uniswap #Art #4chan #Metamask #nft #nftart #art #rarepepe #veryrarepepe
9
2
20",,9,2,20,['https://pbs.twimg.com/media/ElvpxGyWoAU5Qdc?format=jpg&name=small'],https://twitter.com/VeryRareFren/status/1322909736577236992
"TΞtranodΞ (, )",@Tetranode,2020-11-01T21:32:52.000Z,"TΞtranodΞ (, )
@Tetranode
·
2020年11月2日","""Have fun being poor"" is not only toxic, it's boring.

""There's always room for you at $####"" Now that's saying the offer still stands if you ever change your mind.

Isn't that the spirit of cooperation? Isn't that what we strive for in crypto?

$ETH #ETHEREUM 
$BTC #Bitcoin
7
2
91",💎 💎,7,2,91,['https://pbs.twimg.com/media/ElxLLD1VoAA7rap?format=jpg&name=small'],https://twitter.com/Tetranode/status/1323015171946639360
⬢ Lytsout.pls ⬢ HEX Pulse Chain,@Lytsout193,2020-11-01T23:20:30.000Z,"⬢ Lytsout.pls ⬢ HEX Pulse Chain
@Lytsout193
·
2020年11月2日","I can't take it anymore! $HEX is just winning too much! 

It's just too much winning! 

I'm not used to winning so much! 

#WINNER #Winning #Bitcoin #Ethereum #cryptocurrency #rubbingitin #petty #pettygang
GIF
ALT
4
19",🤣,4,,19,['https://pbs.twimg.com/tweet_video_thumb/Elxj62cVcAAsGTB.jpg'],https://twitter.com/Lytsout193/status/1323042259755954176
Rigel Protocol,@rigelprotocol,2020-11-01T15:54:31.000Z,"Rigel Protocol
@rigelprotocol
·
2020年11月1日","Hey buddies, we are having a great new month again. Happy 1st November. We wish you a great month.

#Ethereum  #BinanceSmartChain  #Yieldfarming  #DeFi  #RigelProtocol #Crosschain #tokenswapping
1
5
8",,1,5,8,['https://pbs.twimg.com/media/Elv8-zNXgAA_X82?format=jpg&name=small'],https://twitter.com/rigelprotocol/status/1322930024010362881
Eran Mendel,@eranmendel,2020-11-01T19:48:54.000Z,"Eran Mendel
@eranmendel
·
2020年11月2日","This little fella is gonna visit 
@SuperRare_co
 this week.
Can you recognise it?

#nft #cryptoart #rareart #rare #superrare #eth #ethereum #blockchain #mint #loop #animation #eranmendel
GIF
2
9",,,2,9,['https://pbs.twimg.com/tweet_video_thumb/ElwzGRlWMAUaSGD.jpg'],https://twitter.com/eranmendel/status/1322989011435180032
FREKI.hbar.xrp.ada.eth.btc,@Freki_Crypto_OG,2020-11-01T21:03:13.000Z,"FREKI.hbar.xrp.ada.eth.btc
@Freki_Crypto_OG
·
2020年11月2日","#ethereum $ethe #eth on the move 
Eth = crypto 
**ETHE stock ticker = grayscale ethereum available to institutional and retail clients at all major brokers - great for traditional stock and bond investors 

#amazon #apple #tesla #qqq $qqq $ivv #StockMarket #stocks $amzn $aapl
1
4",🐺 🐺,,1,4,"['https://pbs.twimg.com/media/ElxEgJKU8AAFsiM?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ElxEgJMUcAASnsi?format=jpg&name=small']",https://twitter.com/Freki_Crypto_OG/status/1323007711919788033
Algall6634,@algall6634,2020-11-01T20:42:38.000Z,"Algall6634
@algall6634
·
2020年11月2日","I warned people earlier this was going to happen we hit bottom and on the way up. Come on $zzz http://zzz.finance get in before it’s too late.  

#BTC #Ethereum #DeFi
5
11",🚀,,5,11,['https://pbs.twimg.com/media/Elw_obzWMAAxZeZ?format=jpg&name=small'],https://twitter.com/algall6634/status/1323002530796810242
NadArt,@NadArt12,2020-11-01T21:15:40.000Z,"NadArt
@NadArt12
·
2020年11月2日","http://app.rarible.com/token/0x60f80121c31a0d46b5279700f9df786054aa5ee5:17454:0xce44a90d13ffdb72113d5219f35ca5e01613ebb9…

A drop of Light 
0.15eth 

Illustration From Sacred cow series + unlockable content 

Watercolour illustration + digitally edited +mixed media 

#NFTart #NFTs #nft #cryptocurrency #cryptoartist #Ethereum #illustration
2
9",🐃 🛸 ⛰ ✨,,2,9,['https://pbs.twimg.com/media/ElxHVpCW0AAi66O?format=jpg&name=small'],https://twitter.com/NadArt12/status/1323010844733689857
Zer0 れい - zer0rei.com,@zer0trashwave,2020-11-01T17:05:04.000Z,"Zer0 れい - zer0rei.com
@zer0trashwave
·
2020年11月2日","Heavy pricedrop for ""Oculanche"" on 
@rarible
.
Discounted to Ξ 0.10 to make some space on my shop.
10 copies available.
#NFT #Rarible #NFTart #Ethereum #ERC721 #Collectible #rarigang #cryptoart
https://app.rarible.com/token/0xd07dc4262bcdbf85190c01c996b4c06a461d2430:47679:0xacb4e07014e78de80a9858ded4f2f7803f71c490…
6
16",,,6,16,['https://pbs.twimg.com/media/ElwN_KaXUAMBYdL?format=jpg&name=small'],https://twitter.com/zer0trashwave/status/1322947780999028736
DKleine,@_DKleine,2020-11-01T16:49:09.000Z,"DKleine
@_DKleine
·
2020年11月2日","Zombie #Satoshi (Original) collectible
1/1 for 0.3 #ETH
 https://app.rarible.com/token/0x60f80121c31a0d46b5279700f9df786054aa5ee5:61240:0x6f6ffdeeacddf544c1bb19bd060bb470076286b9… 

#Rarible #Ethereum #ERC721 #Collectible #BTC #digitalart #Cryptoart #NFT via 
@rariblecom
2
3",,,2,3,['https://pbs.twimg.com/media/ElwKWY0VkAApFy-?format=jpg&name=small'],https://twitter.com/_DKleine/status/1322943772561268736
