UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
antiprosynthesis.eth ⟠,@antiprosynth,2020-10-01T20:02:22.000Z,"antiprosynthesis.eth ⟠
@antiprosynth
·
2020年10月2日","Let's show the unaltered chart instead, shall we?

#Ethereum ⟠ $ETH
Pomp
@APompliano
 · 2020年10月1日
All those traders on Wall Street should have just bought 2020's best performing asset — Bitcoin.
13
49
215",🌪,13,49,215,"['https://pbs.twimg.com/media/EjRNSazXcAURgA2?format=jpg&name=small', 'https://pbs.twimg.com/profile_images/1362803074121760768/IxlsR42x_mini.jpg', 'https://pbs.twimg.com/media/EjPwopjWkAEruBt?format=jpg&name=240x240']",https://twitter.com/antiprosynth/status/1311758372816015360
Covir,@Covir_io,2020-10-01T16:00:00.000Z,"Covir
@Covir_io
·
2020年10月2日","Covir takes a new step, adapting the best chain for our future plans.

#defi #eth #erc20 #newworld #ethereum #bitcoin #covir #cvr #tokensale #ToTheMoon
8
330
278",🚀 🚀,8,330,278,['https://pbs.twimg.com/ext_tw_video_thumb/1311692202674925569/pu/img/sPmSdZjlAn89ysRh.jpg'],https://twitter.com/Covir_io/status/1311697380031438850
CRDNS Cardanians.io,@Cardanians_io,2020-10-01T18:49:41.000Z,"CRDNS Cardanians.io
@Cardanians_io
·
2020年10月2日","I played a while with #Marlowe and created a smart contract that should swap 100000 ADA and 1 wBTC between Alice and Bob.

#Cardano #crypto #Ethereum #crypto $ADA #dApps #smartcontract
12
32
212",🏊,12,32,212,['https://pbs.twimg.com/media/EjQ8EPcX0AMjcMV?format=jpg&name=small'],https://twitter.com/Cardanians_io/status/1311740083758870532
G,@KidMograph,2020-10-01T21:38:32.000Z,"G
@KidMograph
·
2020年10月2日","HEAVY LIFT. 2019.
162 frames
30fps
HD 
Has been released only at 
@SuperRare_co
 
#ntf #rareart #Ethereum #eth #cryptoart #loop #seamless #digitalart #collect #superrare
6
30
192",,6,30,192,['https://pbs.twimg.com/ext_tw_video_thumb/1311782529280757760/pu/img/oVHWze_9fH7gCBcU.jpg'],https://twitter.com/KidMograph/status/1311782574935732229
Ｒ Ｏ Ｂ Ｎ Ｅ Ｓ Ｓ - Ｖ ２ロブネス バージョン2,@ROBNESSOFFICIAL,2020-10-01T17:12:01.000Z,"Ｒ Ｏ Ｂ Ｎ Ｅ Ｓ Ｓ - Ｖ ２ロブネス バージョン2
@ROBNESSOFFICIAL
·
2020年10月2日","CRYPTO ART MARKET 'PHOTOGRAPHY,'  A SNAPSHOT OF THE 3RD DAY OF $TRSH, A LIVING AND BREATHING ART PIECE REFLECTING A CRYPTO MARKET.

10 EDITIONS ONLY.

https://app.rarible.com/token/0xe529178bf1ad4f8e01f09037a3c6e96131cff5f3:93:0x7485ac6d8534691993348d51ab0f131a19fff763…

#nft #ethereum #defi #nfts #eth
1
7
18",👇,1,7,18,['https://pbs.twimg.com/media/EjQmAYTVkAATnkh?format=jpg&name=small'],https://twitter.com/ROBNESSOFFICIAL/status/1311715506395639810
LunarCrush Cryptobot,@LunarCRUSHbot,2020-10-01T22:01:14.000Z,"LunarCrush Cryptobot
@LunarCRUSHbot
·
2020年10月2日","Coins with the highest 24-hour social dominance.
#Bitcoin $BTC 37.95%
#Ethereum $ETH 9.78%
#Uniswap $UNI 8.05%
#Elrond $EGLD 4.70%
#yearnfinance $YFI 2.50%
Other $alts 62.980000000000004%
https://lunarcrush.com/?rpp=50&ob=social_dominance…
1
6
14",🤖 🪐,1,6,14,['https://pbs.twimg.com/media/EjRofaTXcAEDC-8?format=jpg&name=small'],https://twitter.com/LunarCRUSHbot/status/1311788288458592257
nathanhead.eth,@NathanHeadPhoto,2020-10-01T22:01:25.000Z,"nathanhead.eth
@NathanHeadPhoto
·
2020年10月2日","Sunset Racer

New on 
@rariblecom
 

1/1 edition

#NFT #Ethereum #cryptocurrency #crypto #cryptoart 

https://app.rarible.com/token/0x60f80121c31a0d46b5279700f9df786054aa5ee5:36658:0xd863c0f47bdeb7f113ea85b3cb3d95c667f17ab4…
2
7
33",🏝 🏝 🌈 🌈,2,7,33,['https://pbs.twimg.com/media/EjRohShXgAA_CXN?format=jpg&name=small'],https://twitter.com/NathanHeadPhoto/status/1311788334583341057
AI News,@AI_TechNews,2020-10-01T12:22:50.000Z,"AI News
@AI_TechNews
·
2020年10月1日","Full-stack AI solution SingularityNET switches Ethereum for Cardano https://artificialintelligence-news.com/2020/10/01/full-stack-ai-solution-singularitynet-ethereum-cardano/… #cardano #ada #agi #eth #ethereum #blockchain #news #tech #ai
6
7",,,6,7,['https://pbs.twimg.com/media/EjPkGZpWkAME55-?format=jpg&name=small'],https://twitter.com/AI_TechNews/status/1311642730582470657
𝐬𝐡𝐚𝐨𝐥𝐢𝐧 𝐬𝐡𝐨𝐩𝐩𝐞,@ShaolinShoppe,2020-10-01T23:21:18.000Z,"𝐬𝐡𝐚𝐨𝐥𝐢𝐧 𝐬𝐡𝐨𝐩𝐩𝐞
@ShaolinShoppe
·
2020年10月2日","𝕒 𝕔𝕒𝕟𝕕𝕚𝕖𝕕 𝕘𝕒𝕥 𝕥𝕠 𝕡𝕒𝕪 𝕥𝕙𝕖 𝕣𝕖𝕟𝕥 
(s/o 
@CollinsCustomIP
 for the title inspiration) 
1/1 1400x1008
https://app.rarible.com/token/0xad3018b6c203174f9a84373fcf862300147ba5f6:51:0x2791de4ee53da7b499cf276d003637f0c3cf8a3e… #Rarible #Ethereum #ERC721 #Collectible #NFT #aesthetic #cryptoart #digitalart #rarigang #raredigitalart #cryptoartist via 
@rariblecom
6
7
24",🚮 🚮,6,7,24,['https://pbs.twimg.com/media/EjR6j08UYAE9DRO?format=jpg&name=small'],https://twitter.com/ShaolinShoppe/status/1311808437756387328
WAX Blockchain,@WAX_io,2020-10-01T18:06:41.000Z,"WAX Blockchain
@WAX_io
·
2020年10月2日"," NEW WAX Tokenomics: When #DeFi meets a $100 billion entertainment medium!

WAX's massive economic activity will leverage the #Ethereum blockchain. Here's how ALL participants will benefit from the economic activity taking place on the $WAXP Blockchain:

$ETH #crypto #tech
medium.com
COMING TO WAX: A New Tokenomic Model
68
223
339",👑,68,223,339,['https://pbs.twimg.com/ad_img/1311667320251543554/U4O3LHzO?format=png&name=small'],https://twitter.com/WAX_io/status/1311729263880605702
