UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Crypto Adrian,@AdrianIgnacioC2,2022-02-15T23:56:41.000Z,"Crypto Adrian
@AdrianIgnacioC2
·
2月16日","Ill buy one of these when Shib reaches $0.0007

#SHIBARMY #shiba #shibainu #Crypto #BTC #Bitcoin
2
2
4",,2,2,4,['https://pbs.twimg.com/media/FLrRBc4UcAA6ykZ?format=jpg&name=small'],https://twitter.com/AdrianIgnacioC2/status/1493736050916610048
JEMMO,@JacobEmmerton,2022-02-15T23:45:51.000Z,"JEMMO
@JacobEmmerton
·
2月16日","$BTC
Black path looking likely for the w1/A up. We have just made a complete impulse for lower tf w1 so looking to long again on the corrective pullback. Minimum target will be the $46k C wave but bullish will take us to $48k+
#BTC #Bitcoin
3
7
26",,3,7,26,['https://pbs.twimg.com/media/FLrORDZVIAc_D8k?format=jpg&name=small'],https://twitter.com/JacobEmmerton/status/1493733323461443585
Kevin Svenson,@KevinSvenson_,2022-02-15T23:48:15.000Z,"Kevin Svenson
@KevinSvenson_
·
2月16日","Pump into the Daily Close
Always satisfying 
#Bitcoin
38
30
738",😛,38,30,738,[],https://twitter.com/KevinSvenson_/status/1493733928271765504
BTCfuel,@BTCfuel,2022-02-15T23:57:53.000Z,"BTCfuel
@BTCfuel
·
2月16日","Tomorrow important posts on long term market structure for #Bitcoin and #altcoins
32
42
763",,32,42,763,[],https://twitter.com/BTCfuel/status/1493736351895900161
Cheeky Crypto,@CheekyCrypto,2022-02-15T23:30:02.000Z,"Cheeky Crypto
@CheekyCrypto
·
2月16日","What do you do during market volitility?

#Crypto #cryptocommunity #cryptocurrency #altcoin #Bitcoin #bitcoins
17
2
26",,17,2,26,['https://pbs.twimg.com/media/FLrK7MsVcAYvyU4?format=jpg&name=small'],https://twitter.com/CheekyCrypto/status/1493729346015698944
Bocco,@mabboco,2022-02-15T23:20:46.000Z,"Bocco
@mabboco
·
2月16日","Want to win #Bitcoin and a rare 
@JAWS_NFT
??? Check out the #NFTGiveaway and follow JAWS!!!
4
8",,,4,8,[],https://twitter.com/mabboco/status/1493727011503632387
High Time Preference Roller,@Toprolling,2022-02-15T23:45:32.000Z,"High Time Preference Roller
@Toprolling
·
2月16日","Within 24 hours of #JustinTrudeau announcing that he wants to steal people's money because they don't like him #Bitcoin has gone up %5.
4
6
71",,4,6,71,[],https://twitter.com/Toprolling/status/1493733244864499714
Simon Hayes,@Hayess5178,2022-02-15T23:30:45.000Z,"Simon Hayes
@Hayess5178
·
2月16日","#Crypto #Metaverse coins send them all 

Retweet to let the people know 

$sand $mana $gala $enj $alice $sys $axs $tvk $pyr $ilv $slp $dar $high $ghst #bitcoin #ethereum #cryptocurrency
7
5
20",🚀 🔊 🗣 📢,7,5,20,['https://pbs.twimg.com/media/FLrK63KVIAA6R-N?format=jpg&name=small'],https://twitter.com/Hayess5178/status/1493729526148440065
Pepé XYO Moon,@XYOPepe,2022-02-15T23:43:43.000Z,"Pepé XYO Moon
@XYOPepe
·
2月16日","$xyo #HODLers right now 

https://youtube.com/watch?v=DcMAO3cxe5w…

#XYO #HODL Pump partay coming soon 

#crypto #cryptocurrency #altcoin #altcoins #altseason #altseason2022 #bitcoin
youtube.com
Kickboxer -Jean Claude Van Damme dance scene
Jean Claude Van Damme classic dance scene from the movie kickboxer (1989)The song is ''Feeling So Good Today'' by Beau Williams
3
2
18",💎 🙌 😆 😂 🥳,3,2,18,['https://pbs.twimg.com/card_img/1515766572077486081/N8GHBDpp?format=jpg&name=240x240'],https://twitter.com/XYOPepe/status/1493732786401853440
Darrab Education,@DarrabEducation,2022-02-15T23:50:10.000Z,"Darrab Education
@DarrabEducation
·
2月16日","Fully Funded #Scholarship, King Abdelaziz University, #SaudiArabian  
Details 
Nationality: All
Degree: All
Deadline: 15.03.2022
More: https://tinyurl.com/bdhm36y2
#AI #education #javascript #Java  
#darrabeducation #100DaysOfCode #Python #Bitcoin  #jobs #Germany #phd #KSA
9
3",👇 👉,,9,3,[],https://twitter.com/DarrabEducation/status/1493734411287900162
Joshua Jake,@itzjoshuajake,2022-02-15T22:48:59.000Z,"Joshua Jake
@itzjoshuajake
·
2月16日","#crypto tip of the day. 

Almost 99% of traders in the market lose money. (Fact)

The biggest reason for loss is the risk they take on. Stop leverage trading and Stop investing more then you can lose. New to the market? Dollar cost average and learn as much as you can. #Bitcoin
10
12
96",🧠,10,12,96,[],https://twitter.com/itzjoshuajake/status/1493719015470116865
The Life of Car,@ThrillerX_,2022-02-15T23:06:08.000Z,"The Life of Car
@ThrillerX_
·
2月16日","Make sure if your in the Alabama area to check out my brother Justin’s Rocket City #Bitcoin meetup in Huntsville. 

Something special is happening there. February 16th
meetup.com
Rocket City Bitcoin | Meet-up #2: Bitcoin for Newbies, Wed, Feb 16, 2022, 5:00 PM | Meetup
Wed, Feb 16, 5:00 PM CST: Rocket City Bitcoin serves to create meaningful and impactful bitcoin conversations and relationships within the Huntsville community. If you’re in or around Huntsville, c
3
4",✝ ⚡ ⚡ ⚡ 🚀,,3,4,['https://pbs.twimg.com/card_img/1515182452251185158/MMIKWOD7?format=jpg&name=small'],https://twitter.com/ThrillerX_/status/1493723331761106947
LABRAHODL 38/50 BITCOIN PSYCHOPATH,@LABRAHODL20,2022-02-15T23:32:58.000Z,"LABRAHODL 38/50 BITCOIN PSYCHOPATH
@LABRAHODL20
·
2月16日","FRIENDLY REMINDER THAT POLITITIANS DO NOT GIVE A FUCK ABOUT YOU.

THEY WANT YOUR VOTE...AND NOW THEY WANT YOUR #BITCOIN
1
4
27",,1,4,27,[],https://twitter.com/LABRAHODL20/status/1493730080987795456
Ken Standfield (CryptoTradingKS.eth),@StandfieldKen,2022-02-15T23:36:31.000Z,"Ken Standfield (CryptoTradingKS.eth)
@StandfieldKen
·
2月16日","Hi everyone!  I hope you are having a great day/night!  

E434 - Russia fears ease.  Next Crypto FUD: CN debt - Deep MARKET dive #Bitcoin Percy #BTC #ETH #SOL #DOT #AVAX #BNB #ADA #SHIB #MATIC #UNI #LTC #LUNA #IOTA #VRA #ICX +++
youtube.com
E434 - Russia fears ease. Next Crypto FUD: CN debt - Deep dive macro...
As Russia tensions seem to be decreasing trouble may be brewing in the China property market (the piece of FUD to be aware of). We do in-depth market scans ...
15
10
53",🥰 🥳 🙏,15,10,53,['https://pbs.twimg.com/card_img/1514253768388448263/QevU-NSI?format=jpg&name=240x240'],https://twitter.com/StandfieldKen/status/1493730975959818244
Binance.US,@BinanceUS,2022-02-15T23:11:52.000Z,"Binance.US
@BinanceUS
·
2月16日","Make sure you are entered in our giveaway for a chance to win $2,100 in #Bitcoin 

We will be accepting entries up until tomorrow night at 11:59 p.m. EST.
Binance.US
@BinanceUS
 · 2月10日
Feeling lucky?

We're giving away $2,100 in $BTC to one lucky winner!

How to enter:
 Follow @BinanceUS on Twitter
 Retweet this post and comment #BinanceUS
 Join our Telegram and let us know why you love Binance US | http://t.me/Binance_USA
显示这个主题帖
58
36
47",✅ ✅ ✅,58,36,47,"['https://pbs.twimg.com/profile_images/1463275350989942791/us24Tk5a_mini.jpg', 'https://pbs.twimg.com/media/FLLbH_MWQAYbc_r?format=jpg&name=small']",https://twitter.com/BinanceUS/status/1493724773498515458
Alex Waltz,@raw_avocado,2022-02-15T23:44:16.000Z,"Alex Waltz
@raw_avocado
·
2月16日","Don't try to compensate for your lack of #Bitcoin knowledge by talking about politics or food.
4
1
19",,4,1,19,[],https://twitter.com/raw_avocado/status/1493732927208886274
Walton 39/50,@AEHW1,2022-02-15T23:30:11.000Z,"Walton 39/50
@AEHW1
·
2月16日","Join us at

The #Bitcoin Council of Autism
空间
没有详情
1
4
12",🪨 ☣ ⚡ 🥩 🏋 📚 💃 🍑 🛌 🧩,1,4,12,[],https://twitter.com/AEHW1/status/1493729380631076873
