UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Sirius,@Danielp74276137,2021-05-14T22:28:15.000Z,"Sirius
@Danielp74276137
·
2021年5月15日","#bitcoin 改变*一切* ...变得更好。

我们将永远努力使比特币变得更好
jack
@jack
 · 2021年5月15日
#bitcoin changes *everything*…for the better.

And we will forever work to make bitcoin better. twitter.com/AmritaAhuja/st…
1",⚡,,,1,['https://pbs.twimg.com/profile_images/1115644092329758721/AFjOr-K8_mini.jpg'],https://twitter.com/Danielp74276137/status/1393332356497371136
The Meme Factory™,@MemeFactoryTM,2021-05-14T22:49:30.000Z,"The Meme Factory™
@MemeFactoryTM
·
2021年5月15日","Normies get distracted. 
#Bitcoin ‘rs keep the laser focus on the bigger picture.
14
33
300",,14,33,300,['https://pbs.twimg.com/media/E1YhQOwXEAAlC_L?format=jpg&name=small'],https://twitter.com/MemeFactoryTM/status/1393337703257841665
The ₿ Files - GigaBTC,@GigaBTC,2021-05-14T22:50:41.000Z,"The ₿ Files - GigaBTC
@GigaBTC
·
2021年5月15日","I’m setting up a #Bitcoin mining farm in the middle of nowhere in the Wyoming prairie on stranded natural gas. This is not waste, this is efficient use of energy. This is the flare we are going to snuff out. #Wyoming understands #Bitcoin and that’s why I chose to do this here.
70
212
1,308",,70,212,"1,308",['https://pbs.twimg.com/ext_tw_video_thumb/1393337957956739073/pu/img/eSQuEGHZIrEwp94T.jpg'],https://twitter.com/GigaBTC/status/1393338001611100161
Crypto Crate,@Crypto_Crate,2021-05-14T22:21:49.000Z,"Crypto Crate
@Crypto_Crate
·
2021年5月15日","Innovation is not always liked

,#Bitcoin #Binance #cryptotwitter
11
42
134",💎,11,42,134,['https://pbs.twimg.com/media/E1Ya7BnWQAYgH1y?format=jpg&name=small'],https://twitter.com/Crypto_Crate/status/1393330738263642112
Above the Clouds,@finalappchfix,2021-05-14T22:43:16.000Z,"Above the Clouds
@finalappchfix
·
2021年5月15日","Call me crazy but does anyone find it a bit strange that in the same week, both $SQ and $TSLA made bearish comments about #Bitcoin.   What do Jack and Elon know?   And, Yellen has made curious comments about climate change regarding crypto.   Coincidence??
29
31
231",🛫 🛬,29,31,231,[],https://twitter.com/finalappchfix/status/1393336135661858825
jim,@AussieHodl,2021-05-14T23:23:43.000Z,"jim
@AussieHodl
·
2021年5月15日","To be a bitcoiner, you need to be like a warrior, to have a darkness inside you to keep stacking in the hard times. If you can’t tap into that dark side, you’ll quickly come weak handed.

#bitcoin is a fight for your human rights
5
8
67",,5,8,67,[],https://twitter.com/AussieHodl/status/1393346314335784963
بلاد العز اوطاني,@Amir44328713,2021-05-14T22:36:06.000Z,"بلاد العز اوطاني
@Amir44328713
·
2021年5月15日","Very large orders. I expect a #buy token to explode at any moment
#cryptocurrency
 #crypto #news #trading #exchange #blockchain #Bitcoin #btc #Burency #Buy #Ethereum #ETH   #Dogecoin #Explore #XTZ #Apple  #Atomic #EOS  #Paypal  #algo #Trx  #XRP #ADA #DOGE #XLM  #XMR 
#safemoon
6
6
25",,6,6,25,['https://pbs.twimg.com/media/E1YeMPIX0Aca3eE?format=jpg&name=small'],https://twitter.com/Amir44328713/status/1393334333012946946
Swan Bitcoin,@SwanBitcoin,2021-05-14T22:27:01.000Z,"Swan Bitcoin
@SwanBitcoin
·
2021年5月15日","Our mission is to make Swan the easiest and most affordable way to acquire #Bitcoin.  

Depending on your plan size, your fees will be 23%-80% cheaper at Swan than if you buy Bitcoin through another platform.
4
10
46",🦢,4,10,46,['https://pbs.twimg.com/media/E1YcHILXEAQcs6K?format=jpg&name=small'],https://twitter.com/SwanBitcoin/status/1393332045166911489
Dennis Parker,@Xentagz,2021-05-14T22:35:11.000Z,"Dennis Parker
@Xentagz
·
2021年5月15日","Nigerian remittances fall as #Bitcoin adoption rises
cryptoreportage.com
Nigerian remittances fall and Bitcoin adoption rises
Nigeria has recorded a nearly 40% year-on-year drop in the use of cross-border remittances, while the use of crypto has increased. According to World Bank reports, international money transfers in...
5
23
99",,5,23,99,[],https://twitter.com/Xentagz/status/1393334103227908100
timepricetraveller,@timepricetravel,2021-05-14T23:33:03.000Z,"timepricetraveller
@timepricetravel
·
2021年5月15日","$BTC

#Bitcoin  looking to move up and retest the break at 53,700. (MAY Yellow forms resistance)

Then I want to see another retest of the lows in the Primary Cycles early next week ( around the same levels as this week).

I still have buys around 42k for the moment

#BTC
1
4",,1,,4,['https://pbs.twimg.com/media/E1YqGiKVEAUz0Y0?format=jpg&name=small'],https://twitter.com/timepricetravel/status/1393348664475611136
Josh,@satoshiops,2021-05-14T22:58:05.000Z,"Josh
@satoshiops
·
2021年5月15日","Hey ⁦
@jack
⁩ ⁦
@elonmusk
⁩ we’re in the ⁦
@BlkBTCBillions
⁩ discussing practical solutions to provide additional clean energy to the #Bitcoin network and increase its security. 

Come join the discussion!
clubhouse.com
Clubhouse
Join Clubhouse to find more great rooms.
1
4
8",,1,4,8,[],https://twitter.com/satoshiops/status/1393339866956582920
David Gokhshtein,@davidgokhshtein,2021-05-14T22:25:10.000Z,"David Gokhshtein
@davidgokhshtein
·
2021年5月15日","#Bitcoin can come out of nowhere with a ridiculous green candle.
45
21
231",,45,21,231,[],https://twitter.com/davidgokhshtein/status/1393331582795141120
Bitcoin News,@BTCTN,2021-05-14T23:02:41.000Z,"Bitcoin News
@BTCTN
·
2021年5月15日","The team has developed a cryptographic algorithm called ""Heavyhash,"" which would take the place of #Bitcoin’s SHA256 algorithm.
news.bitcoin.com
Low Energy Proof-of-Work: Bitcoin Improvement Proposal Wants to Change Network's Algorithm – Mining...
A Bitcoin Improvement Proposal (BIP) aims to produce a “durable, low energy” Bitcoin Proof-of-Work (PoW) system.
31
43
150",,31,43,150,[],https://twitter.com/BTCTN/status/1393341021711388673
Josef Rakich,@ImJosefRakich,2021-05-14T22:32:14.000Z,"Josef Rakich
@ImJosefRakich
·
2021年5月15日","Hey 
@elonmusk
 looking forward to your new solar paneled #bitcoin mining factory. 
0:43
1,109 次观看
1
6
13",😉,1,6,13,[],https://twitter.com/ImJosefRakich/status/1393333360705998850
Miss Lawson,@TheMonicaLawson,2021-05-14T22:54:13.000Z,"Miss Lawson
@TheMonicaLawson
·
2021年5月15日","Unarguably the hardest worker in the room, spending less than 30 mins in this meeting and I’m off to my quiet zone. All work and no play makes Moniq a ____?

#forextrader #forextrading #bitcoin #dogecoin #dogearmy
2
1
12",,2,1,12,['https://pbs.twimg.com/media/E1YiVWGWQAcC8CT?format=jpg&name=small'],https://twitter.com/TheMonicaLawson/status/1393338893446094848
iFlyCrypto,@iflycrypto,2021-05-14T23:33:33.000Z,"iFlyCrypto
@iflycrypto
·
2021年5月15日","Seriously already. 

HOW IS $VET NOT on 
@coinbase
, 
@Gemini
, 
@krakenfx
 or 
@UpholdInc
?

Simply stunning.

#BelieVET #VeFam #VeChain #VET #VTHO #VeThor $VET $VTHO #Bitcoin #BTC #Crypto #Cryptocurrency #Cryptocurrencies
David Gokhshtein
@davidgokhshtein
 · 2021年5月15日
$VET should be on Coinbase.

Along with PAC - but that’s for a different tweet.
4
18
97",,4,18,97,['https://pbs.twimg.com/profile_images/1513129828333101062/zW2Zv69K_mini.jpg'],https://twitter.com/iflycrypto/status/1393348791458222082
stevenmarkryan,@stevenmarkryan,2021-05-14T22:55:29.000Z,"stevenmarkryan
@stevenmarkryan
·
2021年5月15日","This is spot on!

I just checked my YouTube stats.

The videos I made about Tesla's bitcoin decision have by far the lowest like-to-dislike ratio of any videos I've ever made (by MILES!).

So much butthurt.

It's fkn hilarious.

Waaa. Waaa. Waaa. 

$TSLA $BTC #Bitcoin
Pope of Muskanity
@RationalEtienne
 · 2021年5月14日
The clitoris has 8000 nerve endings and still isn’t as sensitive as crypto bros after Elon temporarily suspended accepting BTC over environmental concerns.

@elonmusk
30
8
328",👶 👶 👶,30,8,328,['https://pbs.twimg.com/profile_images/1489671411287351303/xG5odIg-_mini.jpg'],https://twitter.com/stevenmarkryan/status/1393339209537126403
